Invoice/Item Number,Date,Store Name,Zip Code,Vendor Name,Item Number,Bottles Sold,Sale,Volume Sold
INV-37598200029,2021-06-20,HY-VEE FOOD STORE #1 / MASON CITY,50401,E & J GALLO WINERY,31473,6,135.0,10.5
INV-37179500017,2021-06-07,HY-VEE FOOD STORE / CEDAR FALLS,50613,ole smoky distillery llc,87063,1,26.25,0.05
INV-37521100037,2021-06-18,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,LUXCO INC,80578,6,63.0,10.5
INV-37179600122,2021-06-07,HY-VEE FOOD STORE / CEDAR FALLS,50613,diageo americas,37994,3,21.39,1.12
INV-37117600111,2021-06-05,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,PHILLIPS BEVERAGE,37338,6,103.5,10.5
INV-37579200146,2021-06-20,HY-VEE #3 / BDI / DES MOINES,50320,davos brands llc,89824,6,180.0,4.5
INV-37100300042,2021-06-05,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,E & J GALLO WINERY,36969,60,675.0,45.0
INV-37056700018,2021-06-04,HY-VEE #3 / BDI / DES MOINES,50320,jim beam brands,10627,12,174.84,12.0
INV-37521100064,2021-06-18,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,LUXCO INC,36308,18,193.68,31.5
INV-37586200149,2021-06-20,HY-VEE FOOD STORE / CEDAR FALLS,50613,jim beam brands,82849,2,34.62,3.5
INV-37561900088,2021-06-19,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,MHW LTD,80004,6,94.44,4.5
INV-37157400011,2021-06-06,HY-VEE #7 / CEDAR RAPIDS,52411,park street imports,988915,3,270.0,2.25
INV-37500600046,2021-06-18,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,DIAGEO AMERICAS,25608,6,116.64,10.5
INV-37561900205,2021-06-19,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,PROXIMO,58872,6,78.66,10.5
INV-37058700149,2021-06-04,HY-VEE FOOD STORE / CORALVILLE,52241,DIAGEO AMERICAS,11298,6,296.94,10.5
INV-37117600195,2021-06-05,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,CH DISTILLERY / 773 LLC,75026,3,48.78,2.25
INV-37561900214,2021-06-19,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,SAZERAC NORTH AMERICA,57174,12,103.56,21.0
INV-37170200085,2021-06-06,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,BROWN FORMAN CORP.,22241,6,202.44,4.5
INV-37521100001,2021-06-18,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,PHILLIPS BEVERAGE,83363,12,92.76,9.0
INV-37544000008,2021-06-19,HY-VEE FOOD STORE / CORALVILLE,52241,DIAGEO AMERICAS,28858,4,81.0,3.0
INV-37455900053,2021-06-17,HY-VEE #4 / WDM,50265,PROXIMO,58910,,41.76,1.2
INV-37062200066,2021-06-04,HY-VEE #7 / CEDAR RAPIDS,52411,moet hennessy usa,48106,4,125.96,3.0
INV-37141800011,2021-06-06,HY-VEE FOOD STORE / CORALVILLE,52241,DIAGEO AMERICAS,5345,3,36.0,1.12
INV-37598400106,2021-06-20,HY-VEE FOOD STORE #1 / MASON CITY,50401,SAZERAC COMPANY  INC,64863,4,15.0,0.8
INV-37170200162,2021-06-06,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,PRESTIGE WINE & SPIRITS GROUP / UNITED STATES DISTILLED PRODUCTS CO,75195,4,29.04,0.2
INV-37059500011,2021-06-04,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,SAZERAC NORTH AMERICA,984191,,36.0,0.2
INV-37561900026,2021-06-19,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,E & J GALLO WINERY,36965,6,49.86,0.3
INV-37056700044,2021-06-04,HY-VEE #3 / BDI / DES MOINES,50320,sazerac company  inc,34368,6,76.44,10.5
INV-37117600098,2021-06-05,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,LUXCO INC,86251,12,43.56,12.0
INV-37100300043,2021-06-05,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,E & J GALLO WINERY,40599,12,135.0,9.0
INV-37662800029,2021-06-24,HY-VEE FOOD STORE / CORALVILLE,52241,SAZERAC COMPANY  INC,69657,,396.0,24.0
INV-37655500104,2021-06-24,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,87280,36,1449.36,27.0
INV-37059500015,2021-06-04,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,LUXCO INC,36302,6,10.38,1.2
INV-37561900051,2021-06-19,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,OLE SMOKY DISTILLERY LLC,86739,4,52.52,0.2
INV-37182900008,2021-06-07,HY-VEE #3 / BDI / DES MOINES,50320,dehner distillery,23981,48,316.32,48.0
INV-37141800037,2021-06-06,HY-VEE FOOD STORE / CORALVILLE,52241,PROXIMO,59161,6,90.36,10.5
INV-37179600160,2021-06-07,HY-VEE FOOD STORE / CEDAR FALLS,50613,e & j gallo winery,43641,2,60.0,1.5
INV-37663100129,2021-06-24,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,BACARDI USA INC,43124,6,40.5,2.25
INV-37561900175,2021-06-19,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,INFINIUM SPIRITS,87026,,832.5,22.5
INV-37179600206,2021-06-07,HY-VEE FOOD STORE / CEDAR FALLS,50613,heaven hill brands,68148,,85.5,4.5
INV-37699800113,2021-06-25,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,REMY COINTREAU USA INC,50686,3,32.58,2.25
INV-37561900121,2021-06-19,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,PHILLIPS BEVERAGE,41360,12,126.0,9.0
INV-37117600095,2021-06-05,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,PROXIMO,87510,,71.91,2.25
INV-37699800051,2021-06-25,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,DIAGEO AMERICAS,28865,2,20.98,0.75
INV-37659500104,2021-06-24,HY-VEE #4 / WDM,50265,REMY COINTREAU USA INC,65896,1,16.1,0.75
INV-37699800080,2021-06-25,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,CAMPARI AMERICA,37988,6,135.0,10.5
INV-37065300132,2021-06-04,HY-VEE #4 / WDM,50265,SAZERAC COMPANY  INC,80456,4,30.0,3.0
INV-37579200163,2021-06-20,HY-VEE #3 / BDI / DES MOINES,50320,infinium spirits,27125,6,204.78,4.5
INV-37248000043,2021-06-10,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,DIAGEO AMERICAS,10804,3,21.24,0.6
INV-37699800116,2021-06-25,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,PROXIMO,58875,,99.36,10.5
INV-37659500106,2021-06-24,HY-VEE #4 / WDM,50265,HEAVEN HILL BRANDS,965185,6,117.0,4.5
INV-37586200096,2021-06-20,HY-VEE FOOD STORE / CEDAR FALLS,50613,bacardi usa inc,43501,4,49.52,3.0
INV-37179500002,2021-06-07,HY-VEE FOOD STORE / CEDAR FALLS,50613,jim beam brands,19021,1,10.95,0.05
INV-37561900101,2021-06-19,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,DIAGEO AMERICAS,34456,6,102.0,4.5
INV-37182900074,2021-06-07,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,5327,12,499.32,12.0
INV-37170200136,2021-06-06,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,JIM BEAM BRANDS,82606,12,117.0,9.0
INV-37194800044,2021-06-07,HY-VEE FOOD STORE #1 / MASON CITY,50401,PERNOD RICARD USA,5037,2,88.44,2.0
INV-37579200043,2021-06-20,HY-VEE #3 / BDI / DES MOINES,50320,jim beam brands,35626,12,117.0,9.0
INV-37247300055,2021-06-10,HY-VEE FOOD STORE / CORALVILLE,52241,BAD BEAR ENTERPRISES LLC / LEGENDARY RYE,74831,6,220.5,4.5
INV-37182900123,2021-06-07,HY-VEE #3 / BDI / DES MOINES,50320,luxco inc,87646,36,594.0,27.0
INV-37245900094,2021-06-10,HY-VEE #3 / BDI / DES MOINES,50320,sazerac company  inc,69711,12,155.88,9.0
INV-37656500006,2021-06-24,HY-VEE #7 / CEDAR RAPIDS,52411,minhas micro distillery,38581,30,292.5,52.5
INV-37247900134,2021-06-10,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,DIAGEO AMERICAS,6076,6,180.0,4.5
INV-37182900045,2021-06-07,HY-VEE #3 / BDI / DES MOINES,50320,heaven hill brands,39922,12,153.0,9.0
INV-37745200098,2021-06-26,HY-VEE FOOD STORE / CORALVILLE,52241,MOET HENNESSY USA,48106,12,377.88,9.0
INV-37745200041,2021-06-26,HY-VEE FOOD STORE / CORALVILLE,52241,SAZERAC NORTH AMERICA,57161,6,51.78,10.5
INV-37699800127,2021-06-25,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,SAZERAC COMPANY  INC,65013,48,309.6,2.4
INV-37179600162,2021-06-07,HY-VEE FOOD STORE / CEDAR FALLS,50613,campari america,43801,1,20.25,0.75
INV-37712300067,2021-06-25,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,DIAGEO AMERICAS,25608,6,116.64,10.5
INV-37247300058,2021-06-10,HY-VEE FOOD STORE / CORALVILLE,52241,PHILLIPS BEVERAGE,15582,,181.32,9.0
INV-37245900065,2021-06-10,HY-VEE #3 / BDI / DES MOINES,50320,bacardi usa inc,64736,12,255.12,9.0
INV-37141800018,2021-06-06,HY-VEE FOOD STORE / CORALVILLE,52241,DIAGEO AMERICAS,43336,36,489.24,27.0
INV-37247300066,2021-06-10,HY-VEE FOOD STORE / CORALVILLE,52241,JIM BEAM BRANDS,19477,,396.72,12.0
INV-37193900039,2021-06-07,HY-VEE FOOD STORE #1 / MASON CITY,50401,SAZERAC COMPANY  INC,87380,48,846.24,36.0
INV-37182900131,2021-06-07,HY-VEE #3 / BDI / DES MOINES,50320,proximo,89196,,996.6,45.0
INV-37170200164,2021-06-06,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,PRESTIGE WINE & SPIRITS GROUP / UNITED STATES DISTILLED PRODUCTS CO,75263,3,22.05,0.15
INV-37331400008,2021-06-12,HY-VEE FOOD STORE / CORALVILLE,52241,DIAGEO AMERICAS,75183,4,68.0,3.0
INV-37288300162,2021-06-11,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,DIAGEO AMERICAS,87280,6,241.56,4.5
INV-37659500033,2021-06-24,HY-VEE #4 / WDM,50265,LAIRD & COMPANY,29996,12,62.28,9.0
INV-37194700006,2021-06-07,HY-VEE FOOD STORE #1 / MASON CITY,50401,LUXCO INC,36308,6,64.56,10.5
INV-37747800037,2021-06-26,HY-VEE #7 / CEDAR RAPIDS,52411,phillips beverage,37665,6,109.98,10.5
INV-37747800062,2021-06-26,HY-VEE #7 / CEDAR RAPIDS,52411,sazerac north america,57144,6,51.78,10.5
INV-37747800041,2021-06-26,HY-VEE #7 / CEDAR RAPIDS,52411,diageo americas,37994,6,42.78,2.25
INV-37331400080,2021-06-12,HY-VEE FOOD STORE / CORALVILLE,52241,SAZERAC COMPANY  INC,88767,12,119.52,12.0
INV-37245900080,2021-06-10,HY-VEE #3 / BDI / DES MOINES,50320,phillips beverage,45419,,160.32,24.0
INV-37288200031,2021-06-11,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,JIM BEAM BRANDS,28279,12,189.0,9.0
INV-37247900131,2021-06-10,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,SAZERAC COMPANY  INC,14540,6,83.88,4.5
INV-37765800074,2021-06-27,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,OLE SMOKY DISTILLERY LLC,87043,6,90.0,4.5
INV-37752500012,2021-06-26,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,SAZERAC NORTH AMERICA,57181,12,103.56,21.0
INV-37784100093,2021-06-27,HY-VEE FOOD STORE / CEDAR FALLS,50613,luxco inc,36308,24,258.24,42.0
INV-37798200042,2021-06-28,HY-VEE FOOD STORE #1 / MASON CITY,50401,PHILLIPS BEVERAGE,41692,6,103.5,10.5
INV-37712300077,2021-06-25,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,LUXCO INC,36308,12,129.12,21.0
INV-37659500046,2021-06-24,HY-VEE #4 / WDM,50265,PERNOD RICARD USA,34006,12,179.88,9.0
INV-37752500060,2021-06-26,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,JIM BEAM BRANDS,44539,12,126.0,9.0
INV-37798200034,2021-06-28,HY-VEE FOOD STORE #1 / MASON CITY,50401,BROWN FORMAN CORP.,52835,6,102.0,10.5
INV-37784100157,2021-06-27,HY-VEE FOOD STORE / CEDAR FALLS,50613,"worldwide libations, llc",64559,2,49.5,1.5
INV-37712300011,2021-06-25,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,PHILLIPS BEVERAGE,41693,12,126.0,9.0
INV-37699800104,2021-06-25,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,HEAVEN HILL BRANDS,43024,3,13.47,1.12
INV-37798300069,2021-06-28,HY-VEE FOOD STORE #1 / MASON CITY,50401,CAMPARI AMERICA,22156,4,84.0,3.0
INV-37712300010,2021-06-25,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,DIAGEO AMERICAS,77956,12,148.56,9.0
INV-37784100073,2021-06-27,HY-VEE FOOD STORE / CEDAR FALLS,50613,pernod ricard usa,34052,5,74.95,3.75
INV-37784100111,2021-06-27,HY-VEE FOOD STORE / CEDAR FALLS,50613,sazerac company  inc,38088,6,84.96,10.5
INV-37773800133,2021-06-27,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,77741,,166.56,12.0
INV-37784100063,2021-06-27,HY-VEE FOOD STORE / CEDAR FALLS,50613,diageo americas,30316,1,7.5,0.75
INV-37798300056,2021-06-28,HY-VEE FOOD STORE #1 / MASON CITY,50401,PRESTIGE WINE & SPIRITS GROUP / UNITED STATES DISTILLED PRODUCTS CO,15895,1,26.25,0.75
INV-37784100150,2021-06-27,HY-VEE FOOD STORE / CEDAR FALLS,50613,heaven hill brands,56006,2,18.0,1.5
INV-37784100177,2021-06-27,HY-VEE FOOD STORE / CEDAR FALLS,50613,heaven hill brands,73748,,24.0,1.5
INV-37798300017,2021-06-28,HY-VEE FOOD STORE #1 / MASON CITY,50401,WESTERN SPIRITS BEVERAGE,27469,1,8.7,0.05
INV-37894700214,2021-07-02,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,JIM BEAM BRANDS,82849,6,103.86,10.5
INV-37849700037,2021-07-01,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,HEAVEN HILL BRANDS,16096,12,180.0,9.0
INV-37894700204,2021-07-02,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,DIAGEO AMERICAS,77988,1,12.38,0.75
INV-37855800006,2021-07-01,HY-VEE #4 / WDM,50265,WILLIAM GRANT & SONS INC,65482,6,180.0,4.5
INV-37712300225,2021-06-25,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,LAIRD & COMPANY,23823,6,11.82,1.2
INV-37784100234,2021-06-27,HY-VEE FOOD STORE / CEDAR FALLS,50613,campari america,89519,1,26.25,0.75
INV-37894700044,2021-07-02,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,CAMPARI AMERICA,22175,6,180.0,4.5
INV-37849700034,2021-07-01,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,PHILLIPS BEVERAGE,41692,12,207.0,21.0
INV-37851100126,2021-07-01,HY-VEE #7 / CEDAR RAPIDS,52411,diageo americas,69947,3,71.28,3.0
INV-37898500302,2021-07-02,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,PROXIMO,27560,2,87.36,1.5
INV-37245900011,2021-06-10,HY-VEE #3 / BDI / DES MOINES,50320,jim beam brands,19478,1,48.75,1.75
INV-37194900008,2021-06-07,HY-VEE FOOD STORE #1 / MASON CITY,50401,E & J GALLO WINERY,43641,3,90.0,2.25
INV-37851100015,2021-07-01,HY-VEE #7 / CEDAR RAPIDS,52411,brown forman corp.,16396,3,53.1,2.25
INV-37798200031,2021-06-28,HY-VEE FOOD STORE #1 / MASON CITY,50401,LUXCO INC,86251,12,43.56,12.0
INV-37247300004,2021-06-10,HY-VEE FOOD STORE / CORALVILLE,52241,CAMPARI AMERICA,77776,4,63.0,3.0
INV-37898500220,2021-07-02,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,E & J GALLO WINERY,73051,2,26.62,0.1
INV-37288300061,2021-06-11,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,BACARDI USA INC,28236,12,243.0,9.0
INV-37288300116,2021-06-11,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,SAZERAC COMPANY  INC,64870,,129.6,9.6
INV-37249300012,2021-06-10,HY-VEE #7 / CEDAR RAPIDS,52411,luxco inc,18196,3,36.0,2.25
INV-37194800143,2021-06-07,HY-VEE FOOD STORE #1 / MASON CITY,50401,BROWN FORMAN CORP.,22228,1,45.74,0.75
INV-37898500203,2021-07-02,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,PERNOD RICARD USA,15644,,63.9,2.25
INV-37855800016,2021-07-01,HY-VEE #4 / WDM,50265,DIAGEO AMERICAS,89177,,250.5,4.5
INV-37847700126,2021-07-01,HY-VEE #3 / BDI / DES MOINES,50320,sazerac company  inc,88767,12,119.52,12.0
INV-37773800015,2021-06-27,HY-VEE #3 / BDI / DES MOINES,50320,jim beam brands,20247,,15.0,2.0
INV-37898500004,2021-07-02,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,JIM BEAM BRANDS,36468,6,112.5,4.5
INV-37253200043,2021-06-10,HY-VEE #4 / WDM,50265a,PERNOD RICARD USA,32234,6,30.54,2.25
INV-37954400062,2021-07-03,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,MISSISSIPPI RIVER DISTIL,28131,6,144.0,4.5
INV-37288300066,2021-06-11,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,PERNOD RICARD USA,33466,10,88.2,0.5
INV-37942600147,2021-07-03,HY-VEE #7 / CEDAR RAPIDS,52411,e & j gallo winery,73055,12,243.0,9.0
INV-37950300053,2021-07-03,HY-VEE FOOD STORE / CORALVILLE,52241,SAZERAC COMPANY  INC,86888,6,182.34,10.5
INV-37376600003,2021-06-13,HY-VEE FOOD STORE / CEDAR FALLS,50613,diageo americas,10805,4,48.0,1.5
INV-37369400003,2021-06-13,HY-VEE #3 / BDI / DES MOINES,50320,pernod ricard usa,933757,6,143.94,4.5
INV-37288300105,2021-06-11,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,SAZERAC NORTH AMERICA,57148,6,51.78,10.5
INV-37396300001,2021-06-13,HY-VEE FOOD STORE #1 / MASON CITY,50401,DIAGEO AMERICAS,25608,6,116.64,10.5
INV-37338900022,2021-06-12,HY-VEE #4 / WDM,50265,BACARDI USA INC,43388,6,82.8,10.5
INV-37942600138,2021-07-03,HY-VEE #7 / CEDAR RAPIDS,52411,william grant & sons inc,66810,3,90.0,2.25
INV-37376600002,2021-06-13,HY-VEE FOOD STORE / CEDAR FALLS,50613,jim beam brands,10628,2,43.5,3.5
INV-37356200071,2021-06-12,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,PROXIMO,58838,12,157.32,21.0
INV-37942600027,2021-07-03,HY-VEE #7 / CEDAR RAPIDS,52411,cedar ridge vineyards ll,26712,6,355.5,4.5
INV-37849800027,2021-07-01,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,JIM BEAM BRANDS,28039,3,24.3,0.15
INV-37894700056,2021-07-02,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,BROWN FORMAN CORP.,27181,2,46.72,1.5
INV-37894700184,2021-07-02,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,SAZERAC COMPANY  INC,69609,2,15.0,0.1
INV-37376600203,2021-06-13,HY-VEE FOOD STORE / CEDAR FALLS,50613,heaven hill brands,86796,2,16.5,1.5
INV-37847700008,2021-07-01,HY-VEE #3 / BDI / DES MOINES,50320,jim beam brands,19477,,1983.6,60.0
INV-37939000082,2021-07-03,HY-VEE #4 / WDM,50265,PHILLIPS BEVERAGE,37356,12,64.32,9.0
INV-37847000024,2021-06-30,HY-VEE FOOD STORE / CEDAR FALLS,50613,pernod ricard usa,34116,4,59.96,3.0
INV-37942600140,2021-07-03,HY-VEE #7 / CEDAR RAPIDS,52411,diageo americas,68036,12,296.88,9.0
INV-37898500029,2021-07-02,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,JIM BEAM BRANDS,86112,12,42.0,12.0
INV-37847000097,2021-06-30,HY-VEE FOOD STORE / CEDAR FALLS,50613,luxco inc,41844,3,18.9,1.12
INV-37342700030,2021-06-12,HY-VEE #7 / CEDAR RAPIDS,52411,pernod ricard usa,32237,3,35.97,3.0
INV-37849400134,2021-07-01,HY-VEE FOOD STORE / CORALVILLE,52241,LUXCO INC,86251,24,87.12,24.0
INV-37894700057,2021-07-02,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,WESTERN SPIRITS BEVERAGE,27417,6,90.0,4.5
INV-37376600226,2021-06-13,HY-VEE FOOD STORE / CEDAR FALLS,50613,jim beam brands,89841,2,47.22,1.5
INV-37849400036,2021-07-01,HY-VEE FOOD STORE / CORALVILLE,52241,BACARDI USA INC,34359,12,84.12,2.4
INV-37291600029,2021-06-11,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,MOET HENNESSY USA,48105,4,68.96,1.5
INV-37939000047,2021-07-03,HY-VEE #4 / WDM,50265,BACARDI USA INC,43038,6,135.0,10.5
INV-37288300140,2021-06-11,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,DIAGEO AMERICAS,77900,2,24.76,1.5
INV-37894700114,2021-07-02,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,SAZERAC COMPANY  INC,38102,12,77.4,0.6
INV-37341800082,2021-06-12,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,JIM BEAM BRANDS,63319,4,36.0,1.5
INV-37855800037,2021-07-01,HY-VEE #4 / WDM,50265,MHW LTD,42242,6,94.44,4.5
INV-37356200137,2021-06-12,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,LUXCO INC,36305,12,60.12,9.0
INV-37849800010,2021-07-01,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,HEAVEN HILL BRANDS,11773,8,18.72,1.6
INV-37894700142,2021-07-02,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,PROXIMO,46499,6,142.32,10.5
INV-37369800114,2021-06-13,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,77843,12,166.56,12.0
INV-37954400108,2021-07-03,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,E & J GALLO WINERY,73051,1,13.31,0.05
INV-37942600056,2021-07-03,HY-VEE #7 / CEDAR RAPIDS,52411,pernod ricard usa,34076,3,44.97,2.25
INV-37942600129,2021-07-03,HY-VEE #7 / CEDAR RAPIDS,52411,sazerac company  inc,64864,3,24.0,1.12
INV-37453100094,2021-06-17,HY-VEE #3 / BDI / DES MOINES,50320,luxco inc,82126,24,170.64,18.0
INV-37455900125,2021-06-17,HY-VEE #4 / WDM,50265,JIM BEAM BRANDS,73533,12,192.12,9.0
INV-37451400024,2021-06-17,HY-VEE FOOD STORE / CORALVILLE,52241,MHW LTD,65111,3,48.39,1.12
INV-37405500005,2021-06-14,HY-VEE #3 / BDI / DES MOINES,50320,bacardi usa inc,34433,36,998.64,27.0
INV-37950300012,2021-07-03,HY-VEE FOOD STORE / CORALVILLE,52241,BROWN FORMAN CORP.,64676,3,85.86,2.25
INV-37954400011,2021-07-03,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,DIAGEO AMERICAS,66226,6,112.44,4.5
INV-37338900071,2021-06-12,HY-VEE #4 / WDM,50265,JIM BEAM BRANDS,82786,12,117.0,9.0
INV-37942600157,2021-07-03,HY-VEE #7 / CEDAR RAPIDS,52411,ole smoky distillery llc,87043,6,90.0,4.5
INV-37453100122,2021-06-17,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,88833,12,558.0,9.0
INV-37376600101,2021-06-13,HY-VEE FOOD STORE / CEDAR FALLS,50613,heaven hill brands,41840,3,20.25,2.25
