Invoice/Item Number,Date,Store Name,Zip Code,Vendor Name,Item Number,Bottles Sold,Sale,Volume Sold
INV-35592800230,2021-04-09,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,PROXIMO,64933,3,71.91,2.25
INV-35497000007,2021-04-04,HY-VEE FOOD STORE #1 / MASON CITY,50401,BACARDI USA INC,36964,1,30.0,0.05
INV-35582700109,2021-04-09,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,PHILLIPS BEVERAGE,41694,12,135.0,12.0
INV-36027100115,2021-04-25,HY-VEE FOOD STORE / CEDAR FALLS,50613,e & j gallo winery,40594,4,45.0,3.0
INV-35582700154,2021-04-09,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,PERNOD RICARD USA,65416,6,148.44,4.5
INV-36046700001,2021-04-25,HY-VEE FOOD STORE #1 / MASON CITY,50401,REMY COINTREAU USA INC,64776,24,719.76,18.0
INV-36140400013,2021-04-30,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,FIFTH GENERATION INC,38176,60,900.0,45.0
INV-36102000019,2021-04-29,HY-VEE FOOD STORE / CORALVILLE,52241,PERNOD RICARD USA,42712,1,7.43,0.05
INV-35482500079,2021-04-04,HY-VEE #3 / BDI / DES MOINES,50320,jim beam brands,44499,12,126.0,9.0
INV-36100000071,2021-04-29,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,42777,6,202.5,4.5
INV-36024900159,2021-04-25,HY-VEE #3 / BDI / DES MOINES,50320,pernod ricard usa,15627,144,4207.68,144.0
INV-35552900172,2021-04-08,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,SAZERAC NORTH AMERICA,84224,6,46.44,0.3
INV-36027100195,2021-04-25,HY-VEE FOOD STORE / CEDAR FALLS,50613,ch distillery / 773 llc,75026,1,16.26,0.75
INV-35592800034,2021-04-09,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,SAZERAC COMPANY  INC,31296,12,81.0,9.0
INV-36024900136,2021-04-25,HY-VEE #3 / BDI / DES MOINES,50320,"foundry distilling company, llc",78113,12,270.0,9.0
INV-36106900081,2021-04-29,HY-VEE #4 / WDM,50265,DIAGEO AMERICAS,4846,4,240.0,3.0
INV-36047000042,2021-04-25,HY-VEE FOOD STORE #1 / MASON CITY,50401,E & J GALLO WINERY,557,15,90.0,6.0
INV-36100000132,2021-04-29,HY-VEE #3 / BDI / DES MOINES,50320,jim beam brands,82787,24,283.44,24.0
INV-35582700135,2021-04-09,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,PROXIMO,58838,18,235.98,31.5
INV-35592800173,2021-04-09,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,SAZERAC NORTH AMERICA,84197,10,77.4,0.5
INV-36210800093,2021-05-02,HY-VEE #3 / BDI / DES MOINES,50320,dehner distillery,46320,36,212.4,36.0
INV-36208200237,2021-05-01,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,PERNOD RICARD USA,42712,2,14.86,0.1
INV-36212800047,2021-05-02,HY-VEE FOOD STORE / CEDAR FALLS,50613,cedar ridge vineyards ll,26474,6,268.56,4.5
INV-35617700001,2021-04-10,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,PERNOD RICARD USA,37403,6,89.94,4.5
INV-36183500035,2021-05-01,HY-VEE #4 / WDM,50265,JIM BEAM BRANDS,30238,6,94.44,10.5
INV-35631100173,2021-04-10,HY-VEE #7 / CEDAR RAPIDS,52411,e & j gallo winery,73055,12,243.0,9.0
INV-36212800087,2021-05-02,HY-VEE FOOD STORE / CEDAR FALLS,50613,e & j gallo winery,36618,4,45.0,3.0
INV-35631100133,2021-04-10,HY-VEE #7 / CEDAR RAPIDS,52411,william grant & sons inc,45887,3,53.01,3.0
INV-35621700102,2021-04-10,HY-VEE #4 / WDM,50265,DIAGEO AMERICAS,67902,12,296.88,9.0
INV-35656500257,2021-04-11,HY-VEE FOOD STORE / CEDAR FALLS,50613,william grant & sons inc,88116,2,49.5,1.5
INV-35656500026,2021-04-11,HY-VEE FOOD STORE / CEDAR FALLS,50613,rocky top investments / rock river distillation,17659,2,60.0,1.5
INV-36210600010,2021-05-02,HY-VEE #3 / BDI / DES MOINES,50320,luxco inc,36034,12,126.0,9.0
INV-36212600008,2021-05-02,HY-VEE FOOD STORE / CEDAR FALLS,50613,jim beam brands,5596,2,60.0,1.5
INV-35656500212,2021-04-11,HY-VEE FOOD STORE / CEDAR FALLS,50613,prestige wine & spirits group / united states distilled products co,77318,6,94.5,10.5
INV-36208200128,2021-05-01,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,HEAVEN HILL BRANDS,43028,6,103.98,10.5
INV-36208200133,2021-05-01,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,BROWN FORMAN CORP.,26828,12,552.24,21.0
INV-35656500219,2021-04-11,HY-VEE FOOD STORE / CEDAR FALLS,50613,luxco inc,78866,4,30.0,3.0
INV-35631100012,2021-04-10,HY-VEE #7 / CEDAR RAPIDS,52411,heaven hill brands,11588,6,116.94,10.5
INV-35631000028,2021-04-10,HY-VEE #7 / CEDAR RAPIDS,52411,jim beam brands,19068,24,756.0,42.0
INV-36146200002,2021-04-30,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,JIM BEAM BRANDS,19064,,198.0,9.0
INV-36183500032,2021-05-01,HY-VEE #4 / WDM,50265,"MAST-JAGERMEISTER US, INC",88372,6,147.9,4.5
INV-35631100143,2021-04-10,HY-VEE #7 / CEDAR RAPIDS,52411,sazerac company  inc,53214,1,4.83,0.37
INV-35656500101,2021-04-11,HY-VEE FOOD STORE / CEDAR FALLS,50613,diageo americas,37993,3,11.43,0.6
INV-35623900264,2021-04-10,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,JIM BEAM BRANDS,10624,6,40.5,2.25
INV-36100000005,2021-04-29,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,10809,6,296.94,10.5
INV-36102000101,2021-04-29,HY-VEE FOOD STORE / CORALVILLE,52241,HEAVEN HILL BRANDS,43028,12,207.96,21.0
INV-36212800045,2021-05-02,HY-VEE FOOD STORE / CEDAR FALLS,50613,diageo americas,25606,,22.5,1.5
INV-36208200236,2021-05-01,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,DIAGEO AMERICAS,72927,3,21.6,0.15
INV-35621700033,2021-04-10,HY-VEE #4 / WDM,50265,JIM BEAM BRANDS,63354,12,113.28,9.0
INV-36210800058,2021-05-02,HY-VEE #3 / BDI / DES MOINES,50320,pernod ricard usa,37403,3,44.97,2.25
INV-35626300063,2021-04-10,HY-VEE FOOD STORE / CORALVILLE,52241,JIM BEAM BRANDS,88566,12,342.0,9.0
INV-35549900093,2021-04-08,HY-VEE #4 / WDM,50265,PERNOD RICARD USA,34076,12,179.88,9.0
INV-35631100154,2021-04-10,HY-VEE #7 / CEDAR RAPIDS,52411,gemini spirits,62400,,63.18,10.5
INV-36183500016,2021-05-01,HY-VEE #4 / WDM,50265,SAZERAC NORTH AMERICA,81124,10,77.4,0.5
INV-36102000088,2021-04-29,HY-VEE FOOD STORE / CORALVILLE,52241,DIAGEO AMERICAS,89177,,250.5,4.5
INV-35623900108,2021-04-10,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,BROWN FORMAN CORP.,16396,12,212.4,9.0
INV-35592800143,2021-04-09,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,PROXIMO,58835,12,83.16,9.6
INV-36199100071,2021-05-01,HY-VEE #7 / CEDAR RAPIDS,52411,heaven hill brands,73748,,36.0,2.25
INV-35656500140,2021-04-11,HY-VEE FOOD STORE / CEDAR FALLS,50613,campari america,43797,2,33.0,1.5
INV-36102300183,2021-04-29,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,OLE SMOKY DISTILLERY LLC,86987,,90.0,4.5
INV-36208200188,2021-05-01,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,BACARDI USA INC,28233,6,148.5,6.0
INV-35582700144,2021-04-09,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,BACARDI USA INC,64336,1,29.25,0.75
INV-35656500175,2021-04-11,HY-VEE FOOD STORE / CEDAR FALLS,50613,jim beam brands,63347,4,36.0,1.5
INV-36100000052,2021-04-29,HY-VEE #3 / BDI / DES MOINES,50320,luxco inc,36307,24,145.92,24.0
INV-36210800004,2021-05-02,HY-VEE #3 / BDI / DES MOINES,50320,phillips beverage,14523,2,25.02,1.5
INV-36212800176,2021-05-02,HY-VEE FOOD STORE / CEDAR FALLS,50613,luxco inc,68846,,27.0,1.5
INV-35631100128,2021-04-10,HY-VEE #7 / CEDAR RAPIDS,52411,bacardi usa inc,43501,3,37.14,2.25
INV-36234300020,2021-05-02,HY-VEE FOOD STORE #1 / MASON CITY,50401,JIM BEAM BRANDS,34578,6,90.0,10.5
INV-35731100015,2021-04-15,HY-VEE #4 / WDM,50265,E & J GALLO WINERY,40192,4,21.0,1.5
INV-36212800030,2021-05-02,HY-VEE FOOD STORE / CEDAR FALLS,50613,heaven hill brands,18856,3,60.75,2.25
INV-35672800023,2021-04-11,HY-VEE FOOD STORE #1 / MASON CITY,50401,DIAGEO AMERICAS,67904,1,67.05,0.05
INV-35728700021,2021-04-15,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,PROXIMO,59163,6,90.36,10.5
INV-35631100018,2021-04-10,HY-VEE #7 / CEDAR RAPIDS,52411,heaven hill brands,11788,42,658.56,73.5
INV-35728800037,2021-04-15,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,GEMINI SPIRITS,62400,,63.18,10.5
INV-35728400139,2021-04-15,HY-VEE FOOD STORE / CORALVILLE,52241,BACARDI USA INC,43127,12,171.0,12.0
INV-35723100001,2021-04-15,HY-VEE #3 / BDI / DES MOINES,50320,jim beam brands,903185,12,141.72,12.0
INV-35731100045,2021-04-15,HY-VEE #4 / WDM,50265,INFINIUM SPIRITS,89233,6,189.0,4.5
INV-35672800026,2021-04-11,HY-VEE FOOD STORE #1 / MASON CITY,50401,CAMPARI AMERICA,65127,2,76.66,2.0
INV-35723200074,2021-04-15,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,64914,24,593.76,18.0
INV-35728400077,2021-04-15,HY-VEE FOOD STORE / CORALVILLE,52241,SAZERAC COMPANY  INC,86559,12,153.0,9.0
INV-35672100029,2021-04-11,HY-VEE FOOD STORE #1 / MASON CITY,50401,DIAGEO AMERICAS,78071,12,148.56,9.0
INV-36234300012,2021-05-02,HY-VEE FOOD STORE #1 / MASON CITY,50401,LUXCO INC,87938,6,135.0,10.5
INV-36208200035,2021-05-01,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,LUXCO INC,63530,6,54.0,10.5
INV-35728400140,2021-04-15,HY-VEE FOOD STORE / CORALVILLE,52241,SAZERAC NORTH AMERICA,88147,12,126.36,12.0
INV-35725000009,2021-04-15,HY-VEE #7 / CEDAR RAPIDS,52411,diageo americas,11298,6,296.94,10.5
INV-35728700009,2021-04-15,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,PROXIMO,58840,12,157.32,21.0
INV-35723200111,2021-04-15,HY-VEE #3 / BDI / DES MOINES,50320,bacardi usa inc,88296,360,14850.0,270.0
INV-36183500001,2021-05-01,HY-VEE #4 / WDM,50265,SAZERAC COMPANY  INC,64870,,129.6,9.6
INV-35725000015,2021-04-15,HY-VEE #7 / CEDAR RAPIDS,52411,jim beam brands,19061,2,16.2,0.1
INV-35728800112,2021-04-15,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,LAIRD & COMPANY,23824,6,18.84,2.25
INV-36212800097,2021-05-02,HY-VEE FOOD STORE / CEDAR FALLS,50613,diageo americas,38008,24,531.12,42.0
INV-35725000086,2021-04-15,HY-VEE #7 / CEDAR RAPIDS,52411,mhw ltd,64000,3,102.03,2.25
INV-35723000002,2021-04-15,HY-VEE #3 / BDI / DES MOINES,50320,chatham imports inc,19880,6,206.28,4.5
INV-35723200016,2021-04-15,HY-VEE #3 / BDI / DES MOINES,50320,pernod ricard usa,25990,,148.44,4.5
INV-35731100034,2021-04-15,HY-VEE #4 / WDM,50265,DIAGEO AMERICAS,28868,6,224.94,10.5
INV-35725000071,2021-04-15,HY-VEE #7 / CEDAR RAPIDS,52411,william grant & sons inc,45887,3,53.01,3.0
INV-35623900209,2021-04-10,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,SAZERAC COMPANY  INC,86558,3,27.0,0.15
INV-35728800045,2021-04-15,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,SAZERAC COMPANY  INC,11348,12,188.16,21.0
INV-36179400030,2021-05-01,HY-VEE FOOD STORE / CORALVILLE,52241,DIAGEO AMERICAS,28867,12,279.0,12.0
INV-36183500025,2021-05-01,HY-VEE #4 / WDM,50265,PROXIMO,46506,6,146.82,10.5
INV-35728800092,2021-04-15,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,"MAST-JAGERMEISTER US, INC",65368,3,64.59,2.25
INV-35631100207,2021-04-10,HY-VEE #7 / CEDAR RAPIDS,52411,bacardi usa inc,89626,,42.75,0.75
INV-35800000050,2021-04-17,HY-VEE FOOD STORE / CORALVILLE,52241,HEAVEN HILL BRANDS,11788,18,282.24,31.5
INV-35807100053,2021-04-17,HY-VEE #4 / WDM,50265,SAZERAC COMPANY  INC,37426,12,81.0,9.0
INV-35767500124,2021-04-16,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,CAMPARI AMERICA,65126,1,34.97,0.75
INV-36047100048,2021-04-25,HY-VEE FOOD STORE #1 / MASON CITY,50401,PHILLIPS BEVERAGE,15582,,45.33,2.25
INV-35765000053,2021-04-16,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,BACARDI USA INC,66836,6,180.0,4.5
INV-36027100131,2021-04-25,HY-VEE FOOD STORE / CEDAR FALLS,50613,heaven hill brands,43076,,27.0,2.25
INV-35765000179,2021-04-16,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,SAZERAC COMPANY  INC,15818,3,45.0,2.25
INV-35725000022,2021-04-15,HY-VEE #7 / CEDAR RAPIDS,52411,sazerac north america,21236,5,120.9,3.75
INV-36030500009,2021-04-25,HY-VEE #3 / BDI / DES MOINES,50320,bacardi usa inc,66836,6,180.0,4.5
INV-36027100173,2021-04-25,HY-VEE FOOD STORE / CEDAR FALLS,50613,sazerac company  inc,59037,12,78.48,12.0
INV-35800000079,2021-04-17,HY-VEE FOOD STORE / CORALVILLE,52241,LUXCO INC,36308,6,64.56,10.5
INV-35767400005,2021-04-16,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,PROXIMO,58886,30,393.3,52.5
INV-35993000007,2021-04-24,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,30317,,126.0,12.0
INV-35807600076,2021-04-17,HY-VEE #7 / CEDAR RAPIDS,52411,william grant & sons inc,88116,6,148.5,4.5
INV-35765000117,2021-04-16,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,CAMPARI AMERICA,37988,2,45.0,3.5
INV-35765000158,2021-04-16,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,CH DISTILLERY / 773 LLC,26220,3,60.03,2.25
INV-35851500008,2021-04-18,HY-VEE FOOD STORE #1 / MASON CITY,50401,SAZERAC COMPANY  INC,69631,1,7.5,0.05
INV-35810000036,2021-04-17,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,PROST BEVERAGE COMPANY,27439,,144.0,4.5
INV-35834800133,2021-04-18,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,88833,6,279.0,4.5
INV-35834800083,2021-04-18,HY-VEE #3 / BDI / DES MOINES,50320,sazerac north america,64601,6,101.28,4.5
INV-35800000028,2021-04-17,HY-VEE FOOD STORE / CORALVILLE,52241,LUXCO INC,76487,12,72.96,12.0
INV-35810000037,2021-04-17,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,CAMPARI AMERICA,22102,,360.0,9.0
INV-35836400157,2021-04-18,HY-VEE FOOD STORE / CEDAR FALLS,50613,diageo americas,77709,3,37.14,2.25
INV-35834800109,2021-04-18,HY-VEE #3 / BDI / DES MOINES,50320,heaven hill brands,76478,,270.0,13.5
INV-35851800009,2021-04-18,HY-VEE FOOD STORE #1 / MASON CITY,50401,DIAGEO AMERICAS,10793,6,296.94,10.5
INV-35836300009,2021-04-18,HY-VEE FOOD STORE / CEDAR FALLS,50613,pernod ricard usa,5924,2,62.98,1.5
INV-35836300007,2021-04-18,HY-VEE FOOD STORE / CEDAR FALLS,50613,edrington group usa llc,5555,2,104.98,1.5
INV-35851000005,2021-04-18,HY-VEE FOOD STORE #1 / MASON CITY,50401,JIM BEAM BRANDS,63261,60,167.4,6.0
INV-35836400188,2021-04-18,HY-VEE FOOD STORE / CEDAR FALLS,50613,proximo,89198,6,193.5,10.5
INV-35836400057,2021-04-18,HY-VEE FOOD STORE / CEDAR FALLS,50613,luxco inc,29728,6,58.5,10.5
INV-35836400027,2021-04-18,HY-VEE FOOD STORE / CEDAR FALLS,50613,jim beam brands,19096,12,189.0,9.0
INV-35800000036,2021-04-17,HY-VEE FOOD STORE / CORALVILLE,52241,HEAVEN HILL BRANDS,17956,12,144.0,9.0
INV-35810000029,2021-04-17,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,BROWN FORMAN CORP.,22241,6,202.44,4.5
INV-35810000034,2021-04-17,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,JIM BEAM BRANDS,19226,6,180.0,4.5
INV-35925700114,2021-04-22,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,HEAVEN HILL BRANDS,52318,6,108.0,10.5
INV-35950200003,2021-04-23,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,CAMPARI AMERICA,22102,,360.0,9.0
INV-35909600022,2021-04-22,HY-VEE #3 / BDI / DES MOINES,50320,jim beam brands,10627,24,349.68,24.0
INV-35924900055,2021-04-22,HY-VEE FOOD STORE / CORALVILLE,52241,PERNOD RICARD USA,34117,12,269.88,12.0
INV-35911900059,2021-04-22,HY-VEE #4 / WDM,50265,HEAVEN HILL BRANDS,43028,6,103.98,10.5
INV-35836400137,2021-04-18,HY-VEE FOOD STORE / CEDAR FALLS,50613,sazerac company  inc,64865,12,161.64,9.0
INV-35834800029,2021-04-18,HY-VEE #3 / BDI / DES MOINES,50320,luxco inc,35699,24,252.0,18.0
INV-35924900047,2021-04-22,HY-VEE FOOD STORE / CORALVILLE,52241,PERNOD RICARD USA,15606,6,314.82,4.5
INV-35950200012,2021-04-23,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,HEAVEN HILL BRANDS,965185,1,19.5,0.75
INV-35907100020,2021-04-22,HY-VEE #7 / CEDAR RAPIDS,52411,proximo,15830,3,63.0,2.25
INV-35911900125,2021-04-22,HY-VEE #4 / WDM,50265,SAZERAC COMPANY  INC,64865,12,161.64,9.0
INV-35925700075,2021-04-22,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,PERNOD RICARD USA,15626,12,296.88,9.0
INV-35911900029,2021-04-22,HY-VEE #4 / WDM,50265,SAZERAC COMPANY  INC,86884,6,43.02,2.25
INV-35950300139,2021-04-23,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,HEAVEN HILL BRANDS,65191,,18.66,0.05
INV-35904000018,2021-04-22,HY-VEE #3 / BDI / DES MOINES,50320,pernod ricard usa,34117,12,269.88,12.0
INV-35909600066,2021-04-22,HY-VEE #3 / BDI / DES MOINES,50320,bacardi usa inc,43507,6,90.0,4.5
