Invoice/Item Number,Date,Store Name,Zip Code,Vendor Name,Item Number,Bottles Sold,Sale,Volume Sold
INV-39729500044,2021-09-01,HY-VEE #4 / WDM,50265,SAZERAC COMPANY  INC,14540,6,83.88,4.5
INV-40043500105,2021-09-13,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,HEAVEN HILL BRANDS,11786,12,94.2,9.0
INV-40010600123,2021-09-13,HY-VEE #3 / BDI / DES MOINES,50320,sazerac company  inc,77786,12,205.92,9.0
INV-39777400093,2021-09-02,HY-VEE FOOD STORE #1 / MASON CITY,50401,HEAVEN HILL BRANDS,40329,3,65.25,5.25
INV-40099500035,2021-09-15,HY-VEE #4 / WDM,50265,LUXCO INC,29515,6,180.0,4.5
INV-39729500052,2021-09-01,HY-VEE #4 / WDM,50265,JIM BEAM BRANDS,27189,6,212.58,4.5
INV-39777400014,2021-09-02,HY-VEE FOOD STORE #1 / MASON CITY,50401,SAZERAC COMPANY  INC,84207,2,15.48,0.1
INV-40045000009,2021-09-13,HY-VEE #7 / CEDAR RAPIDS,52411,jim beam brands,63347,48,432.0,18.0
INV-40056200092,2021-09-14,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,LUXCO INC,36308,18,193.68,31.5
INV-39753500110,2021-09-01,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,SAZERAC COMPANY  INC,5885,6,160.56,4.5
INV-40043200008,2021-09-13,HY-VEE FOOD STORE / CORALVILLE,52241,CASTLE BRANDS,42566,4,57.08,3.0
INV-39757700006,2021-09-02,HY-VEE FOOD STORE / CEDAR FALLS,50613,diageo americas,38008,180,3983.4,315.0
INV-40019200001,2021-09-13,HY-VEE #4 / WDM,50265,DIAGEO AMERICAS,5329,6,1170.0,4.5
INV-39757800009,2021-09-02,HY-VEE FOOD STORE / CEDAR FALLS,50613,sazerac company  inc,10009,2,20.22,2.0
INV-39757900042,2021-09-02,HY-VEE FOOD STORE / CEDAR FALLS,50613,brown forman corp.,26824,2,22.5,0.75
INV-40043500060,2021-09-13,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,BROWN FORMAN CORP.,22228,6,274.44,4.5
INV-40056200229,2021-09-14,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,BROWN FORMAN CORP.,86669,4,45.0,1.5
INV-40043500028,2021-09-13,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,PERNOD RICARD USA,34008,,179.94,10.5
INV-40045100103,2021-09-13,HY-VEE #7 / CEDAR RAPIDS,52411,infinium spirits,87073,3,22.5,0.6
INV-39777400072,2021-09-02,HY-VEE FOOD STORE #1 / MASON CITY,50401,HEAVEN HILL BRANDS,72732,1,9.0,0.75
INV-39732600069,2021-09-01,HY-VEE #7 / CEDAR RAPIDS,52411,disaronno international,64136,3,65.31,2.25
INV-39760500114,2021-09-02,HY-VEE #3 / BDI / DES MOINES,50320,heaven hill brands,73702,12,144.0,9.0
INV-39753500059,2021-09-01,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,PERNOD RICARD USA,19006,6,247.32,4.5
INV-39757900201,2021-09-02,HY-VEE FOOD STORE / CEDAR FALLS,50613,e & j gallo winery,80487,4,66.0,3.0
INV-39729500041,2021-09-01,HY-VEE #4 / WDM,50265,E & J GALLO WINERY,4611,1,75.0,0.75
INV-40130000083,2021-09-16,HY-VEE FOOD STORE / CORALVILLE,52241,LAIRD & COMPANY,35914,,69.6,9.0
INV-39757800002,2021-09-02,HY-VEE FOOD STORE / CEDAR FALLS,50613,bacardi usa inc,4571,,37.5,1.5
INV-39760500121,2021-09-02,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,77637,12,148.56,9.0
INV-39753500130,2021-09-01,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,SAZERAC COMPANY  INC,69638,6,131.94,10.5
INV-39777700006,2021-09-02,HY-VEE FOOD STORE #1 / MASON CITY,50401,JIM BEAM BRANDS,30238,6,94.44,10.5
INV-39729500049,2021-09-01,HY-VEE #4 / WDM,50265,PROXIMO,15526,12,376.2,9.0
INV-39753500097,2021-09-01,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,JIM BEAM BRANDS,27682,12,189.0,9.0
INV-40056200079,2021-09-14,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,SAZERAC COMPANY  INC,64867,12,204.12,12.0
INV-39760500001,2021-09-02,HY-VEE #3 / BDI / DES MOINES,50320,jim beam brands,19477,,3173.76,96.0
INV-39776900022,2021-09-02,HY-VEE FOOD STORE #1 / MASON CITY,50401,SAZERAC COMPANY  INC,16086,1,18.75,1.0
INV-40101300025,2021-09-15,HY-VEE #7 / CEDAR RAPIDS,52411,diageo americas,28868,6,224.94,10.5
INV-40054500150,2021-09-14,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,SAZERAC COMPANY  INC,81124,2,15.48,0.1
INV-39760500133,2021-09-02,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,77900,12,148.56,9.0
INV-39757900030,2021-09-02,HY-VEE FOOD STORE / CEDAR FALLS,50613,campari america,22156,3,63.0,2.25
INV-40010600073,2021-09-13,HY-VEE #3 / BDI / DES MOINES,50320,jim beam brands,44442,6,73.8,4.5
INV-40103300001,2021-09-15,HY-VEE FOOD STORE / CORALVILLE,52241,JIM BEAM BRANDS,980097,4,47.24,4.0
INV-39757900093,2021-09-02,HY-VEE FOOD STORE / CEDAR FALLS,50613,gray duck spirits llc,37048,2,56.5,3.5
INV-40054500143,2021-09-14,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,BROWN FORMAN CORP.,74804,2,27.18,0.1
INV-39753500125,2021-09-01,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,DISARONNO INTERNATIONAL,64136,12,261.24,9.0
INV-40043200090,2021-09-13,HY-VEE FOOD STORE / CORALVILLE,52241,FIFTH GENERATION INC,38177,72,1368.72,72.0
INV-40010600167,2021-09-13,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,10807,672,16726.08,504.0
INV-40010600034,2021-09-13,HY-VEE #3 / BDI / DES MOINES,50320,revelton distilling company,31985,6,135.0,4.5
INV-40056200066,2021-09-14,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,OLE SMOKY DISTILLERY LLC,86987,,90.0,4.5
INV-39777400008,2021-09-02,HY-VEE FOOD STORE #1 / MASON CITY,50401,BROWN FORMAN CORP.,86691,1,13.59,0.05
INV-40056200151,2021-09-14,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,DIAGEO AMERICAS,77683,4,49.52,3.0
INV-39753500215,2021-09-01,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,BROWN FORMAN CORP.,86672,12,340.08,12.0
INV-40010600084,2021-09-13,HY-VEE #3 / BDI / DES MOINES,50320,vin divino ltd,51506,12,152.88,9.0
INV-40133800089,2021-09-16,HY-VEE #3 / BDI / DES MOINES,50320,luxco inc,86251,48,174.24,48.0
INV-39732600014,2021-09-01,HY-VEE #7 / CEDAR RAPIDS,52411,cedar ridge vineyards ll,17206,30,814.5,22.5
INV-40043500056,2021-09-13,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,HEAVEN HILL BRANDS,18856,6,126.0,4.5
INV-39777400068,2021-09-02,HY-VEE FOOD STORE #1 / MASON CITY,50401,REMY COINTREAU USA INC,42666,2,34.44,1.5
INV-40099500040,2021-09-15,HY-VEE #4 / WDM,50265,LUXCO INC,30528,6,64.56,10.5
INV-40045100100,2021-09-13,HY-VEE #7 / CEDAR RAPIDS,52411,ole smoky distillery llc,86843,6,90.0,4.5
INV-39760500049,2021-09-02,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,25607,24,288.0,24.0
INV-40045100061,2021-09-13,HY-VEE #7 / CEDAR RAPIDS,52411,heaven hill brands,41316,3,20.25,2.25
INV-39760500018,2021-09-02,HY-VEE #3 / BDI / DES MOINES,50320,jim beam brands,19478,2,97.5,3.5
INV-39730200086,2021-09-01,HY-VEE FOOD STORE / CORALVILLE,52241,SAZERAC COMPANY  INC,34368,12,152.88,21.0
INV-39757900101,2021-09-02,HY-VEE FOOD STORE / CEDAR FALLS,50613,heaven hill brands,39322,4,51.0,3.0
INV-40054400041,2021-09-14,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,SAZERAC COMPANY  INC,41209,4,56.04,3.0
INV-40054400005,2021-09-14,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,DIAGEO AMERICAS,101428,12,265.56,21.6
INV-39757900128,2021-09-02,HY-VEE FOOD STORE / CEDAR FALLS,50613,diageo americas,43336,12,163.08,9.0
INV-40010600085,2021-09-13,HY-VEE #3 / BDI / DES MOINES,50320,pernod ricard usa,5037,24,1061.28,24.0
INV-40045100003,2021-09-13,HY-VEE #7 / CEDAR RAPIDS,52411,william grant & sons inc,5014,3,164.25,2.25
INV-40054500097,2021-09-14,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,JEM BEVERAGE COMPANY,39706,2,13.2,0.1
INV-39777400051,2021-09-02,HY-VEE FOOD STORE #1 / MASON CITY,50401,LAIRD & COMPANY,23826,1,5.25,0.75
INV-39757900193,2021-09-02,HY-VEE FOOD STORE / CEDAR FALLS,50613,campari america,77768,1,15.75,0.75
INV-40045100019,2021-09-13,HY-VEE #7 / CEDAR RAPIDS,52411,cedar ridge vineyards ll,17206,30,814.5,22.5
INV-39760500064,2021-09-02,HY-VEE #3 / BDI / DES MOINES,50320,mccormick distilling co.,36887,12,74.4,12.0
INV-40056200215,2021-09-14,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,DIAGEO AMERICAS,6016,3,202.47,2.25
INV-39777300028,2021-09-02,HY-VEE FOOD STORE #1 / MASON CITY,50401,HEAVEN HILL BRANDS,29568,6,94.5,10.5
INV-39729500001,2021-09-01,HY-VEE #4 / WDM,50265,BROWN FORMAN CORP.,26585,2,25.5,0.75
INV-39757900219,2021-09-02,HY-VEE FOOD STORE / CEDAR FALLS,50613,proximo,87408,12,199.32,9.0
INV-40101300035,2021-09-15,HY-VEE #7 / CEDAR RAPIDS,52411,luxco inc,36302,3,5.19,0.6
INV-39730200091,2021-09-01,HY-VEE FOOD STORE / CORALVILLE,52241,DIAGEO AMERICAS,10807,12,298.68,9.0
INV-40054500082,2021-09-14,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,MCCORMICK DISTILLING CO.,36908,6,67.26,10.5
INV-39753500194,2021-09-01,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,JIM BEAM BRANDS,44476,6,63.0,4.5
INV-40139900231,2021-09-16,HY-VEE FOOD STORE / CEDAR FALLS,50613,bacardi usa inc,88294,2,43.5,0.75
INV-39732700012,2021-09-01,HY-VEE #7 / CEDAR RAPIDS,52411,diageo americas,78129,18,398.34,31.5
INV-40054400039,2021-09-14,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,PERNOD RICARD USA,36769,24,359.76,18.0
INV-40056200003,2021-09-14,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,CONSTELLATION BRANDS INC,37304,6,120.6,10.5
INV-40019200124,2021-09-13,HY-VEE #4 / WDM,50265,HAWAII SEA SPIRITS LLC,37040,6,135.0,4.5
INV-40139600003,2021-09-16,HY-VEE FOOD STORE / CEDAR FALLS,50613,bacardi usa inc,4866,3,60.75,2.25
INV-39776800006,2021-09-02,HY-VEE FOOD STORE #1 / MASON CITY,50401,HEAVEN HILL BRANDS,10548,78,1223.04,136.5
INV-40054500117,2021-09-14,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,SAZERAC COMPANY  INC,57125,6,58.5,10.5
INV-40043500053,2021-09-13,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,FOUR ROSES DISTILLERY,18348,,157.5,4.5
INV-40054500033,2021-09-14,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,PERNOD RICARD USA,15626,12,296.88,9.0
INV-39757900061,2021-09-02,HY-VEE FOOD STORE / CEDAR FALLS,50613,diageo americas,30316,4,30.0,3.0
INV-39777400083,2021-09-02,HY-VEE FOOD STORE #1 / MASON CITY,50401,E & J GALLO WINERY,40594,1,11.25,0.75
INV-39757900005,2021-09-02,HY-VEE FOOD STORE / CEDAR FALLS,50613,phillips beverage,14501,3,40.59,2.25
INV-40045000001,2021-09-13,HY-VEE #7 / CEDAR RAPIDS,52411,jim beam brands,34189,24,450.0,18.0
INV-39730200047,2021-09-01,HY-VEE FOOD STORE / CORALVILLE,52241,FIFTH GENERATION INC,38177,120,2281.2,120.0
INV-40019200121,2021-09-13,HY-VEE #4 / WDM,50265,JDSO INC / RED BOOT DISTILLERY,36989,24,125.76,18.0
INV-40056200008,2021-09-14,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,SAZERAC COMPANY  INC,101151,4,309.6,0.2
INV-39777300002,2021-09-02,HY-VEE FOOD STORE #1 / MASON CITY,50401,OLE SMOKY DISTILLERY LLC,86739,8,105.04,0.4
INV-39757900088,2021-09-02,HY-VEE FOOD STORE / CEDAR FALLS,50613,jdso inc / red boot distillery,36873,3,15.21,2.25
INV-39760500040,2021-09-02,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,28886,12,322.56,9.0
INV-39757900152,2021-09-02,HY-VEE FOOD STORE / CEDAR FALLS,50613,heaven hill brands,56006,12,108.0,9.0
INV-39757900047,2021-09-02,HY-VEE FOOD STORE / CEDAR FALLS,50613,jim beam brands,27410,4,63.0,3.0
INV-39757900073,2021-09-02,HY-VEE FOOD STORE / CEDAR FALLS,50613,diageo americas,34449,3,51.0,2.25
INV-40099500073,2021-09-15,HY-VEE #4 / WDM,50265,LUXCO INC,68846,,40.5,2.25
INV-40010600093,2021-09-13,HY-VEE #3 / BDI / DES MOINES,50320,campari america,64147,90,1957.5,67.5
INV-39730200068,2021-09-01,HY-VEE FOOD STORE / CORALVILLE,52241,LUXCO INC,45277,,79.56,12.0
INV-39757900126,2021-09-02,HY-VEE FOOD STORE / CEDAR FALLS,50613,bacardi usa inc,43205,,33.75,2.25
INV-39753500169,2021-09-01,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,HEAVEN HILL BRANDS,52319,6,64.2,6.0
INV-39777300014,2021-09-02,HY-VEE FOOD STORE #1 / MASON CITY,50401,JIM BEAM BRANDS,10627,12,174.84,12.0
INV-39757900229,2021-09-02,HY-VEE FOOD STORE / CEDAR FALLS,50613,"mast-jagermeister us, inc",88372,4,98.6,3.0
INV-40043200119,2021-09-13,HY-VEE FOOD STORE / CORALVILLE,52241,BROWN FORMAN CORP.,26827,36,1020.24,36.0
INV-40010600041,2021-09-13,HY-VEE #3 / BDI / DES MOINES,50320,pernod ricard usa,34052,12,179.88,9.0
INV-40054500087,2021-09-14,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,PHILLIPS BEVERAGE,37665,12,219.96,21.0
INV-39730200027,2021-09-01,HY-VEE FOOD STORE / CORALVILLE,52241,HEAVEN HILL BRANDS,73748,,48.0,3.0
INV-39760500025,2021-09-02,HY-VEE #3 / BDI / DES MOINES,50320,jim beam brands,26370,,31.5,1.5
INV-39753500027,2021-09-01,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,SAZERAC COMPANY  INC,57179,6,58.5,10.5
INV-40043200046,2021-09-13,HY-VEE FOOD STORE / CORALVILLE,52241,BROWN FORMAN CORP.,27130,,607.32,13.5
INV-40043500066,2021-09-13,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,JIM BEAM BRANDS,26370,,189.0,9.0
INV-39757900208,2021-09-02,HY-VEE FOOD STORE / CEDAR FALLS,50613,sazerac company  inc,84170,2,22.5,1.5
INV-40045100064,2021-09-13,HY-VEE #7 / CEDAR RAPIDS,52411,pernod ricard usa,42716,12,143.88,9.0
INV-40056200037,2021-09-14,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,PRESTIGE WINE & SPIRITS GROUP / UNITED STATES DISTILLED PRODUCTS CO,43845,6,94.5,10.5
INV-40010600165,2021-09-13,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,43337,60,1057.8,60.0
INV-39730200005,2021-09-01,HY-VEE FOOD STORE / CORALVILLE,52241,DIAGEO AMERICAS,68031,2,89.4,2.0
INV-40043500070,2021-09-13,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,OLE SMOKY DISTILLERY LLC,86843,6,90.0,4.5
INV-39760500008,2021-09-02,HY-VEE #3 / BDI / DES MOINES,50320,brown forman corp.,16396,2,35.4,1.5
INV-40133800069,2021-09-16,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,77632,,148.56,9.0
INV-39760500118,2021-09-02,HY-VEE #3 / BDI / DES MOINES,50320,luxco inc,76487,36,218.88,36.0
INV-39730200117,2021-09-01,HY-VEE FOOD STORE / CORALVILLE,52241a,DIAGEO AMERICAS,67902,12,296.88,9.0
INV-40106900124,2021-09-15,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,PERNOD RICARD USA,5842,3,123.66,2.25
INV-40019200092,2021-09-13,HY-VEE #4 / WDM,50265,PREMIER DISTRIBUTORS LLC,51156,6,148.5,4.5
INV-39730200015,2021-09-01,HY-VEE FOOD STORE / CORALVILLE,52241,LAIRD & COMPANY,29993,5,9.0,1.0
INV-40054400042,2021-09-14,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,WESTERN SPIRITS BEVERAGE,26432,6,90.0,4.5
INV-40010600086,2021-09-13,HY-VEE #3 / BDI / DES MOINES,50320,william grant & sons inc,5014,2,109.5,1.5
INV-39730200037,2021-09-01,HY-VEE FOOD STORE / CORALVILLE,52241,HEAVEN HILL BRANDS,27453,8,76.56,0.4
INV-39777400087,2021-09-02,HY-VEE FOOD STORE #1 / MASON CITY,50401,PROXIMO,58840,1,13.11,1.75
INV-40106900147,2021-09-15,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,SAZERAC COMPANY  INC,69631,3,22.5,0.15
INV-39777300007,2021-09-02,HY-VEE FOOD STORE #1 / MASON CITY,50401,E & J GALLO WINERY,73053,6,153.0,6.0
INV-39757900069,2021-09-02,HY-VEE FOOD STORE / CEDAR FALLS,50613,pernod ricard usa,34008,,359.88,21.0
INV-40010600126,2021-09-13,HY-VEE #3 / BDI / DES MOINES,50320,jim beam brands,82627,,708.6,60.0
INV-40056200035,2021-09-14,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,PERNOD RICARD USA,42716,12,143.88,9.0
INV-39729500054,2021-09-01,HY-VEE #4 / WDM,50265,CEDAR RIDGE VINEYARDS LL,27369,6,229.5,4.5
INV-39776800010,2021-09-02,HY-VEE FOOD STORE #1 / MASON CITY,50401,PERNOD RICARD USA,15667,3,96.66,2.25
INV-40019200141,2021-09-13,HY-VEE #4 / WDM,50265,WILLIAM GRANT & SONS INC,6998,,101.28,10.5
INV-39757900171,2021-09-02,HY-VEE FOOD STORE / CEDAR FALLS,50613,sazerac company  inc,67266,4,55.52,3.0
INV-40056200217,2021-09-14,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,PERNOD RICARD USA,4084,2,83.94,1.5
INV-39777300034,2021-09-02,HY-VEE FOOD STORE #1 / MASON CITY,50401,HEAVEN HILL BRANDS,43028,6,103.98,10.5
INV-40019200131,2021-09-13,HY-VEE #4 / WDM,50265,E & J GALLO WINERY,4825,6,315.0,4.5
INV-39753500023,2021-09-01,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,SAZERAC COMPANY  INC,57181,12,117.0,21.0
INV-39749600014,2021-09-01,HY-VEE #3 / BDI / DES MOINES,50320,sazerac company  inc,69711,24,311.76,18.0
INV-40054400002,2021-09-14,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,SAZERAC COMPANY  INC,101151,5,387.0,0.25
INV-39776800020,2021-09-02,HY-VEE FOOD STORE #1 / MASON CITY,50401,WILLIAM GRANT & SONS INC,18290,6,135.0,4.5
INV-40019200057,2021-09-13,HY-VEE #4 / WDM,50265,PRESTIGE WINE & SPIRITS GROUP / UNITED STATES DISTILLED PRODUCTS CO,75208,6,43.56,0.3
INV-40043500041,2021-09-13,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,DIAGEO AMERICAS,38006,12,148.56,9.0
INV-39776800003,2021-09-02,HY-VEE FOOD STORE #1 / MASON CITY,50401,SAZERAC COMPANY  INC,101046,48,619.2,2.4
INV-39753500188,2021-09-01,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,DIAGEO AMERICAS,11299,6,45.0,1.2
INV-40010600079,2021-09-13,HY-VEE #3 / BDI / DES MOINES,50320,phillips beverage,41694,12,135.0,12.0
INV-39736800014,2021-09-01,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,PERNOD RICARD USA,67528,6,238.32,10.5
INV-39753500055,2021-09-01,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,SAZERAC COMPANY  INC,64858,,193.5,0.25
INV-40130000024,2021-09-16,HY-VEE FOOD STORE / CORALVILLE,52241,BACARDI USA INC,43138,6,135.0,10.5
INV-40106900072,2021-09-15,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,PRESTIGE WINE & SPIRITS GROUP / UNITED STATES DISTILLED PRODUCTS CO,75210,6,90.0,4.5
INV-40019200016,2021-09-13,HY-VEE #4 / WDM,50265,OLE SMOKY DISTILLERY LLC,86739,8,105.04,0.4
