Invoice/Item Number,Date,Store Name,Zip Code,Vendor Name,Item Number,Bottles Sold,Sale,Volume Sold
INV-42881400282,2021-12-17,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,SAZERAC COMPANY  INC,15818,3,45.0,2.25
INV-42881400168,2021-12-17,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,HEAVEN HILL BRANDS,43024,4,17.96,1.5
INV-42927600113,2021-12-18,HY-VEE #4 / WDM,50265,CAMPARI AMERICA,77776,12,189.0,9.0
INV-42502000145,2021-12-04,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,LUXCO INC,81196,12,72.0,9.0
INV-42982500132,2021-12-19,HY-VEE FOOD STORE #1 / MASON CITY,50401,E & J GALLO WINERY,73058,4,48.0,1.5
INV-42525800127,2021-12-05,HY-VEE #3 / BDI / DES MOINES,50320,bad bear enterprises llc / legendary rye,74836,6,112.5,4.5
INV-42927600045,2021-12-18,HY-VEE #4 / WDM,50265,E & J GALLO WINERY,52598,6,117.0,10.5
INV-42982500068,2021-12-19,HY-VEE FOOD STORE #1 / MASON CITY,50401,S&B FARMS DISTILLERY,77050,,18.0,0.75
INV-42938200008,2021-12-18,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,JIM BEAM BRANDS,100433,,188.94,4.5
INV-42525800203,2021-12-05,HY-VEE #3 / BDI / DES MOINES,50320,luxco inc,89387,,7755.0,660.0
INV-42602600013,2021-12-09,HY-VEE #4 / WDM,50265,DIAGEO AMERICAS,11298,6,296.94,10.5
INV-42487200057,2021-12-04,HY-VEE FOOD STORE / CORALVILLE,52241,PERNOD RICARD USA,28088,6,202.44,10.5
INV-42486000079,2021-12-04,HY-VEE #4 / WDM,50265,SAZERAC COMPANY  INC,64904,6,138.0,10.5
INV-42502000232,2021-12-04,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,BACARDI USA INC,43205,,67.5,4.5
INV-42881400150,2021-12-17,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,E & J GALLO WINERY,101163,6,121.5,5.7
INV-42872100024,2021-12-17,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,PERNOD RICARD USA,19017,12,719.64,9.0
INV-42642800038,2021-12-10,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,BROWN FORMAN CORP.,22207,6,357.84,10.5
INV-42486000057,2021-12-04,HY-VEE #4 / WDM,50265,EDRINGTON GROUP USA LLC,5700,12,612.0,9.0
INV-42881400033,2021-12-17,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,DIAGEO AMERICAS,38006,12,148.56,9.0
INV-42938200004,2021-12-18,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,SAZERAC COMPANY  INC,101037,30,90.0,1.5
INV-42959700054,2021-12-19,HY-VEE FOOD STORE / CEDAR FALLS,50613,lonely oak distillery,26789,,135.0,2.25
INV-42489700002,2021-12-04,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,28867,12,279.0,12.0
INV-42700400086,2021-12-11,HY-VEE FOOD STORE / CORALVILLE,52241,FIFTH GENERATION INC,38176,240,3600.0,180.0
INV-42872100039,2021-12-17,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,CONSTELLATION BRANDS INC,18604,6,189.0,4.5
INV-42982400026,2021-12-19,HY-VEE FOOD STORE #1 / MASON CITY,50401,PROXIMO,89198,6,193.5,10.5
INV-42487200018,2021-12-04,HY-VEE FOOD STORE / CORALVILLE,52241,PROXIMO,89194,5,45.0,1.87
INV-42872200149,2021-12-17,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,SUGARLANDS DISTILLING COMPANY LLC,77231,,121.68,4.5
INV-42502000246,2021-12-04,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,E & J GALLO WINERY,52597,6,65.16,6.0
INV-42927600053,2021-12-18,HY-VEE #4 / WDM,50265,HAWAII SEA SPIRITS LLC,37040,6,135.0,4.5
INV-42700400075,2021-12-11,HY-VEE FOOD STORE / CORALVILLE,52241,HEAVEN HILL BRANDS,11788,24,376.32,42.0
INV-42657100176,2021-12-10,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,PARK STREET IMPORTS,88361,1,97.5,0.75
INV-42495200101,2021-12-04,HY-VEE #7 / CEDAR RAPIDS,52411,jim beam brands,63345,,117.0,4.5
INV-42740500071,2021-12-12,HY-VEE FOOD STORE / CEDAR FALLS,50613,sazerac company  inc,30058,,29.25,5.25
INV-42536500020,2021-12-05,HY-VEE FOOD STORE #1 / MASON CITY,50401a,LUXCO INC,84496,,15.0,1.5
INV-42486000003,2021-12-04,HY-VEE #4 / WDM,50265,"TEQUILAS PREMIUM, INC",88741,6,691.56,4.5
INV-42657100086,2021-12-10,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,WESTERN SPIRITS BEVERAGE,26765,6,90.0,4.5
INV-42642800192,2021-12-10,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,JIM BEAM BRANDS,88841,2,48.0,1.5
INV-42657100074,2021-12-10,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,HEAVEN HILL BRANDS,11588,6,116.94,10.5
INV-42525800189,2021-12-05,HY-VEE #3 / BDI / DES MOINES,50320,jim beam brands,52438,120,1417.2,120.0
INV-42657100047,2021-12-10,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,LUXCO INC,45245,12,72.0,9.0
INV-42959700036,2021-12-19,HY-VEE FOOD STORE / CEDAR FALLS,50613,jim beam brands,20248,6,94.5,10.5
INV-42520800005,2021-12-05,HY-VEE #3 / BDI / DES MOINES,50320,sazerac company  inc,64867,12,204.12,12.0
INV-42657100212,2021-12-10,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,BACARDI USA INC,43519,,49.5,2.25
INV-42938100121,2021-12-18,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,SUGARLANDS DISTILLING COMPANY LLC,80518,18,365.04,13.5
INV-42536400022,2021-12-05,HY-VEE FOOD STORE #1 / MASON CITY,50401,"MAST-JAGERMEISTER US, INC",65259,12,88.8,0.24
INV-42959700032,2021-12-19,HY-VEE FOOD STORE / CEDAR FALLS,50613,four roses distillery,18352,4,75.0,3.0
INV-42956600057,2021-12-19,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,34458,6,185.94,10.5
INV-42938100038,2021-12-18,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,OLE SMOKY DISTILLERY LLC,87043,12,180.0,9.0
INV-42959700246,2021-12-19,HY-VEE FOOD STORE / CEDAR FALLS,50613,luxco inc,80578,6,63.0,10.5
INV-42956600090,2021-12-19,HY-VEE #3 / BDI / DES MOINES,50320a,william grant & sons inc,4356,12,630.0,9.0
INV-42979400013,2021-12-19,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,DIAGEO AMERICAS,10836,12,315.0,9.0
INV-42700400057,2021-12-11,HY-VEE FOOD STORE / CORALVILLE,52241,PERNOD RICARD USA,15627,24,701.28,24.0
INV-42982500012,2021-12-19,HY-VEE FOOD STORE #1 / MASON CITY,50401,PRESTIGE WINE & SPIRITS GROUP / UNITED STATES DISTILLED PRODUCTS CO,75212,2,14.52,0.1
INV-42982400008,2021-12-19,HY-VEE FOOD STORE #1 / MASON CITY,50401,E & J GALLO WINERY,73053,6,153.0,6.0
INV-43066100023,2021-12-23,HY-VEE FOOD STORE / CORALVILLE,52241,PRESTIGE WINE & SPIRITS GROUP / UNITED STATES DISTILLED PRODUCTS CO,75208,1,7.26,0.05
INV-42602600096,2021-12-09,HY-VEE #4 / WDM,50265,WESTERN SPIRITS BEVERAGE,27433,6,90.0,4.5
INV-42740500201,2021-12-12,HY-VEE FOOD STORE / CEDAR FALLS,50613,"mast-jagermeister us, inc",88372,5,123.25,3.75
INV-42933300041,2021-12-18,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,HEAVEN HILL BRANDS,86796,12,99.0,9.0
INV-42740500062,2021-12-12,HY-VEE FOOD STORE / CEDAR FALLS,50613,jim beam brands,27410,4,66.0,3.0
INV-42938100155,2021-12-18,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,"SOVEREIGN BRANDS, LLC",43735,6,193.44,4.5
INV-42642800055,2021-12-10,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,BROWN FORMAN CORP.,26828,6,285.48,10.5
INV-43066100180,2021-12-23,HY-VEE FOOD STORE / CORALVILLE,52241,JIM BEAM BRANDS,19477,,405.0,12.0
INV-42959700080,2021-12-19,HY-VEE FOOD STORE / CEDAR FALLS,50613,luxco inc,31658,6,64.02,10.5
INV-42657100158,2021-12-10,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,BROWN FORMAN CORP.,26585,36,479.16,13.5
INV-42642800200,2021-12-10,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,SAZERAC COMPANY  INC,100413,1,77.4,0.05
INV-42657100233,2021-12-10,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,LUXCO INC,78866,4,30.0,3.0
INV-42740500171,2021-12-12,HY-VEE FOOD STORE / CEDAR FALLS,50613,luxco inc,80576,5,26.25,3.75
INV-43060700128,2021-12-23,HY-VEE #4 / WDM,50265,PERNOD RICARD USA,5924,6,188.94,4.5
INV-42959500013,2021-12-19,HY-VEE FOOD STORE / CEDAR FALLS,50613,pernod ricard usa,42712,12,89.16,0.6
INV-42700400028,2021-12-11,HY-VEE FOOD STORE / CORALVILLE,52241,DIAGEO AMERICAS,37996,24,297.12,18.0
INV-43066100075,2021-12-23,HY-VEE FOOD STORE / CORALVILLE,52241,PERNOD RICARD USA,42716,12,143.88,9.0
INV-42992400006,2021-12-20,HY-VEE #3 / BDI / DES MOINES,50320,brown forman corp.,920374,6,251.94,4.5
INV-42982500070,2021-12-19,HY-VEE FOOD STORE #1 / MASON CITY,50401,CAMPARI AMERICA,22121,1,17.1,0.75
INV-42981600002,2021-12-19,HY-VEE FOOD STORE #1 / MASON CITY,50401,BROWN FORMAN CORP.,20375,2,83.98,1.5
INV-42959400004,2021-12-19,HY-VEE FOOD STORE / CEDAR FALLS,50613,jim beam brands,902219,5,246.0,3.75
INV-42938100055,2021-12-18,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,DUNKEL CORPORATION / IOWA DISTILLING,27629,12,163.68,9.0
INV-42657100031,2021-12-10,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,PHILLIPS BEVERAGE,37338,6,103.5,10.5
INV-42959700282,2021-12-19,HY-VEE FOOD STORE / CEDAR FALLS,50613,luxco inc,89387,,35.25,3.0
INV-42982500018,2021-12-19,HY-VEE FOOD STORE #1 / MASON CITY,50401,JIM BEAM BRANDS,28275,1,10.5,0.05
INV-42715200037,2021-12-11,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,JIM BEAM BRANDS,20248,6,94.5,10.5
INV-42982500034,2021-12-19,HY-VEE FOOD STORE #1 / MASON CITY,50401,LUXCO INC,81207,3,19.26,3.0
INV-42946400135,2021-12-18,HY-VEE FOOD STORE / CORALVILLE,52241,LAIRD & COMPANY,35913,,81.6,9.6
INV-42731100043,2021-12-12,HY-VEE #7 / CEDAR RAPIDS,52411,stoli group,34881,3,71.88,3.0
INV-42832700019,2021-12-16,HY-VEE FOOD STORE / CORALVILLE,52241,JIM BEAM BRANDS,82881,4,40.64,3.0
INV-42938200012,2021-12-18,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,SAZERAC COMPANY  INC,65430,12,77.4,0.6
INV-42745600092,2021-12-12,HY-VEE FOOD STORE #1 / MASON CITY,50401,"JOHN ERNEST DISTILLERY, INC.",74936,1,12.0,0.75
INV-42740500109,2021-12-12,HY-VEE FOOD STORE / CEDAR FALLS,50613,remy cointreau usa inc,42666,4,68.88,3.0
INV-42734800059,2021-12-12,HY-VEE #3 / BDI / DES MOINES,50320,dehner distillery,37259,6,58.5,10.5
INV-42946400045,2021-12-18,HY-VEE FOOD STORE / CORALVILLE,52241,LUXCO INC,36308,6,64.56,10.5
INV-42956600076,2021-12-19,HY-VEE #3 / BDI / DES MOINES,50320,e & j gallo winery,40186,24,270.0,18.0
INV-42959700039,2021-12-19,HY-VEE FOOD STORE / CEDAR FALLS,50613,luxco inc,21206,3,38.25,2.25
INV-42959700201,2021-12-19,HY-VEE FOOD STORE / CEDAR FALLS,50613,bacardi usa inc,64336,4,117.0,3.0
INV-42946400139,2021-12-18,HY-VEE FOOD STORE / CORALVILLE,52241,"MAST-JAGERMEISTER US, INC",65257,12,297.0,12.0
INV-42832700132,2021-12-16,HY-VEE FOOD STORE / CORALVILLE,52241,PROXIMO,100077,18,282.24,13.5
INV-42828100117,2021-12-16,HY-VEE #4 / WDM,50265,INFINIUM SPIRITS,27125,30,1023.9,22.5
INV-42745500046,2021-12-12,HY-VEE FOOD STORE #1 / MASON CITY,50401,SAZERAC COMPANY  INC,27100,6,152.46,4.5
INV-42745600036,2021-12-12,HY-VEE FOOD STORE #1 / MASON CITY,50401,LUXCO INC,33717,1,8.13,1.0
INV-42716800152,2021-12-11,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,JIM BEAM BRANDS,19486,6,193.5,4.5
INV-43043300023,2021-12-23,HY-VEE #3 / BDI / DES MOINES,50320,jim beam brands,28778,6,148.5,4.5
INV-42740500193,2021-12-12,HY-VEE FOOD STORE / CEDAR FALLS,50613,diageo americas,87563,2,59.98,1.5
INV-43060700155,2021-12-23,HY-VEE #4 / WDM,50265,HEAVEN HILL BRANDS,76478,,90.0,4.5
INV-42715200060,2021-12-11,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,SAZERAC COMPANY  INC,53218,6,115.38,10.5
INV-43116500047,2021-12-24,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,LUXCO INC,87596,6,130.5,4.5
INV-42716800203,2021-12-11,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,DIAGEO AMERICAS,87485,6,265.5,4.5
INV-43048700028,2021-12-23,HY-VEE #7 / CEDAR RAPIDS,52411,heaven hill brands,18856,3,63.0,2.25
INV-42745500009,2021-12-12,HY-VEE FOOD STORE #1 / MASON CITY,50401,LUXCO INC,82187,12,90.0,12.0
INV-43107500149,2021-12-24,HY-VEE FOOD STORE / CEDAR FALLS,50613,luxco inc,76488,6,74.28,10.5
INV-43108500210,2021-12-24,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,JIM BEAM BRANDS,30238,6,94.44,10.5
INV-42731200003,2021-12-12,HY-VEE #7 / CEDAR RAPIDS,52411,diageo americas,38006,24,297.12,18.0
INV-42746000011,2021-12-12,HY-VEE FOOD STORE #1 / MASON CITY,50401,LAIRD & COMPANY,35916,3,15.18,2.25
INV-42823300039,2021-12-16,HY-VEE #7 / CEDAR RAPIDS,52411,e & j gallo winery,31475,12,144.0,9.0
INV-42823300026,2021-12-16,HY-VEE #7 / CEDAR RAPIDS,52411,campari america,22172,3,135.0,2.25
INV-43066700084,2021-12-23,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,BACARDI USA INC,43134,4,27.0,1.5
INV-43123000008,2021-12-24,HY-VEE FOOD STORE #1 / MASON CITY,50401,INFINIUM SPIRITS,27102,6,162.84,4.5
INV-43048700181,2021-12-23,HY-VEE #7 / CEDAR RAPIDS,52411,luxco inc,89387,,141.0,12.0
INV-42740500025,2021-12-12,HY-VEE FOOD STORE / CEDAR FALLS,50613,heaven hill brands,17916,5,120.0,3.75
INV-42745600096,2021-12-12,HY-VEE FOOD STORE #1 / MASON CITY,50401,SAZERAC COMPANY  INC,53206,2,20.74,1.5
INV-42745600015,2021-12-12,HY-VEE FOOD STORE #1 / MASON CITY,50401,PHILLIPS BEVERAGE,41691,1,6.9,0.05
INV-43066700051,2021-12-23,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,REMY COINTREAU USA INC,49185,12,225.36,4.5
INV-42833000007,2021-12-16,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,DIAGEO AMERICAS,11297,12,349.08,12.0
INV-43107500155,2021-12-24,HY-VEE FOOD STORE / CEDAR FALLS,50613,luxco inc,81206,5,30.0,3.75
INV-42820100032,2021-12-16,HY-VEE #3 / BDI / DES MOINES,50320,stoli group,34881,12,287.52,12.0
INV-42927600041,2021-12-18,HY-VEE #4 / WDM,50265,HEAVEN HILL BRANDS,43025,12,108.0,9.0
INV-43066100172,2021-12-23,HY-VEE FOOD STORE / CORALVILLE,52241,LUXCO INC,18198,6,144.0,10.5
INV-42872200093,2021-12-17,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,FIFTH GENERATION INC,38179,2,10.48,0.4
INV-43116500317,2021-12-24,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,SAZERAC COMPANY  INC,85796,4,29.6,3.0
INV-42872100008,2021-12-17,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,E & J GALLO WINERY,40590,10,83.1,0.5
INV-43116500073,2021-12-24,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,SAZERAC COMPANY  INC,67586,12,102.96,9.0
INV-42881400190,2021-12-17,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,SAZERAC COMPANY  INC,12478,2,31.36,3.5
INV-43111000120,2021-12-24,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,HEAVEN HILL BRANDS,52316,12,108.0,9.0
INV-42833000013,2021-12-16,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,FIFTH GENERATION INC,38177,60,1140.6,60.0
INV-42833100008,2021-12-16,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,CONSTELLATION BRANDS INC,67350,36,432.0,27.0
INV-42833000044,2021-12-16,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,PERNOD RICARD USA,65495,,178.2,0.6
INV-43048700170,2021-12-23,HY-VEE #7 / CEDAR RAPIDS,52411,ole smoky distillery llc,86839,12,180.0,9.0
INV-43159100011,2021-12-25,HY-VEE FOOD STORE / CORALVILLE,52241,PARK STREET IMPORTS,65426,5,105.75,3.75
INV-42823300024,2021-12-16,HY-VEE #7 / CEDAR RAPIDS,52411,chatham imports inc,19880,6,211.5,4.5
INV-42872100022,2021-12-17,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,CEDAR RIDGE VINEYARDS LL,17206,60,1629.0,45.0
INV-43116500057,2021-12-24,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,HEAVEN HILL BRANDS,43028,6,103.98,10.5
INV-42823400019,2021-12-16,HY-VEE #7 / CEDAR RAPIDS,52411,constellation brands inc,33567,12,144.0,9.0
INV-43167300002,2021-12-25,HY-VEE #3 / BDI / DES MOINES,50320,jim beam brands,19475,12,168.0,4.5
INV-43175700276,2021-12-25,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,"MAST-JAGERMEISTER US, INC",65256,,234.0,9.0
INV-43116500014,2021-12-24,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,SAZERAC COMPANY  INC,64863,48,180.0,9.6
INV-43116500341,2021-12-24,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,PHILLIPS BEVERAGE,14474,4,54.12,3.0
INV-43108500160,2021-12-24,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,INFINIUM SPIRITS,42983,6,125.82,4.5
INV-43172900063,2021-12-25,HY-VEE #7 / CEDAR RAPIDS,52411,remy cointreau usa inc,42666,3,51.66,2.25
INV-43171500003,2021-12-25,HY-VEE #4 / WDM,50265,BACARDI USA INC,27380,5,337.45,3.75
INV-42928900031,2021-12-18,HY-VEE #7 / CEDAR RAPIDS,52411,jim beam brands,27604,6,189.0,4.5
INV-43108500125,2021-12-24,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,SAZERAC COMPANY  INC,23708,6,66.0,10.5
INV-43108500257,2021-12-24,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,PHILLIPS BEVERAGE,14519,,162.36,9.0
INV-43204200109,2021-12-26,HY-VEE #3 / BDI / DES MOINES,50320,heaven hill brands,68127,12,207.0,12.0
INV-43107500086,2021-12-24,HY-VEE FOOD STORE / CEDAR FALLS,50613,mhw ltd,64892,18,405.0,13.5
INV-43220900035,2021-12-26,HY-VEE FOOD STORE #1 / MASON CITY,50401,LUXCO INC,63530,6,54.0,10.5
INV-43116500128,2021-12-24,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,PHILLIPS BEVERAGE,37356,12,64.32,9.0
INV-43175700124,2021-12-25,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,PERNOD RICARD USA,15667,12,386.64,9.0
INV-43159100043,2021-12-25,HY-VEE FOOD STORE / CORALVILLE,52241,SAZERAC COMPANY  INC,41209,12,168.12,9.0
INV-43393800020,2022-01-01,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,JIM BEAM BRANDS,36468,6,112.5,4.5
INV-43377300044,2022-01-01,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,PROXIMO,58877,6,99.36,10.5
INV-43108500004,2021-12-24,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,DIAGEO AMERICAS,11298,6,296.94,10.5
INV-43111000108,2021-12-24,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,BACARDI USA INC,43126,12,148.68,9.0
INV-43384700006,2022-01-01,HY-VEE #7 / CEDAR RAPIDS,52411,jim beam brands,10627,3,43.71,3.0
INV-43417400111,2022-01-02,HY-VEE FOOD STORE #1 / MASON CITY,50401,PROXIMO,34972,1,14.94,0.75
INV-43404800075,2022-01-02,HY-VEE #3 / BDI / DES MOINES,50320,bacardi usa inc,43747,12,148.56,9.0
INV-43384700078,2022-01-01,HY-VEE #7 / CEDAR RAPIDS,52411,luxco inc,35699,3,31.5,2.25
INV-43108500169,2021-12-24,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,BACARDI USA INC,43205,,135.0,9.0
INV-43377300082,2022-01-01,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,OLE SMOKY DISTILLERY LLC,80365,,112.5,4.5
