Invoice/Item Number,Date,Store Name,Zip Code,Vendor Name,Item Number,Bottles Sold,Sale,Volume Sold
INV-28460700074,07/03/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,OLE SMOKY DISTILLERY LLC,86843,6,90.0,1.18
INV-28935300120,07/23/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,PROXIMO,14192,1,20.25,0.19
INV-28496200071,07/06/2020,HY-VEE #3 / BDI / DES MOINES,50320,"mast-jagermeister us, inc",65257,60,1485.0,15.85
INV-28503800143,07/06/2020,HY-VEE FOOD STORE / CORALVILLE,52241,BROWN FORMAN CORP.,86672,12,340.08,3.17
INV-28503800046,07/06/2020,HY-VEE FOOD STORE / CORALVILLE,52241,PROXIMO,58875,,99.36,2.77
INV-28460700020,07/03/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,CEDAR RIDGE VINEYARDS LL,27632,6,124.5,1.18
INV-28496200090,07/06/2020,HY-VEE #3 / BDI / DES MOINES,50320,proximo,89198,6,189.0,2.77
INV-28460700207,07/03/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,HEAVEN HILL BRANDS,41927,3,20.25,0.59
INV-28438800010,07/02/2020,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,25607,12,144.0,3.17
INV-29142000221,07/31/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,PROXIMO,14192,3,60.75,0.59
INV-28935300039,07/23/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,JIM BEAM BRANDS,82847,12,141.72,3.17
INV-28497700069,07/06/2020,HY-VEE #7 / CEDAR RAPIDS,52411,remy cointreau usa inc,50686,3,32.58,0.59
INV-28992700042,07/27/2020,HY-VEE #4 / WDM,50265,MHW LTD,80004,6,84.78,1.18
INV-28952800128,07/24/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,BACARDI USA INC,28210,2,40.5,0.39
INV-28989900084,07/27/2020,HY-VEE #3 / BDI / DES MOINES,50320,luxco inc,75087,24,180.0,6.34
INV-28500800047,07/06/2020,HY-VEE #4 / WDM,50265,DIAGEO AMERICAS,78071,12,148.56,2.37
INV-28503800117,07/06/2020,HY-VEE FOOD STORE / CORALVILLE,52241,PROXIMO,89206,12,278.28,2.37
INV-29000100075,07/27/2020,HY-VEE FOOD STORE / CORALVILLE,52241,LUXCO INC,87647,,210.12,3.17
INV-28460700190,07/03/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,PERNOD RICARD USA,32235,3,29.22,0.59
INV-28460700211,07/03/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,DIAGEO AMERICAS,87288,2,100.0,0.39
INV-28500800048,07/06/2020,HY-VEE #4 / WDM,50265,DIAGEO AMERICAS,78079,12,148.56,2.37
INV-29114800081,07/30/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,FIFTH GENERATION INC,38178,30,855.0,13.86
INV-29000100094,07/27/2020,HY-VEE FOOD STORE / CORALVILLE,52241,DIAGEO AMERICAS,28868,36,1349.64,16.64
INV-28496200105,07/06/2020,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,69947,72,1710.72,19.02
INV-28460700217,07/03/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,SERRALLES USA,43426,,29.25,0.59
INV-28460700132,07/03/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,HEAVEN HILL BRANDS,43028,6,103.98,2.77
INV-28910900131,07/22/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,PERNOD RICARD USA,87151,3,18.09,0.03
INV-29000100102,07/27/2020,HY-VEE FOOD STORE / CORALVILLE,52241,MOET HENNESSY USA,5133,6,179.94,1.18
INV-28992700100,07/27/2020,HY-VEE #4 / WDM,50265,SAZERAC COMPANY  INC,10008,6,94.5,2.77
INV-28503800121,07/06/2020,HY-VEE FOOD STORE / CORALVILLE,52241,PROXIMO,87409,12,234.0,3.17
INV-29024700104,07/28/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,SAZERAC NORTH AMERICA,8826,12,86.4,2.37
INV-28910900148,07/22/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,JEM BEVERAGE COMPANY,39650,4,26.4,0.05
INV-29142000088,07/31/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,HEAVEN HILL BRANDS,43025,12,108.0,2.37
INV-28989900048,07/27/2020,HY-VEE #3 / BDI / DES MOINES,50320,heaven hill brands,40327,12,153.0,2.37
INV-28992700016,07/27/2020,HY-VEE #4 / WDM,50265,BACARDI USA INC,43031,1,8.31,0.01
INV-29142000269,07/31/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,MOET HENNESSY USA,5103,3,112.47,0.59
INV-29000100033,07/27/2020,HY-VEE FOOD STORE / CORALVILLE,52241,MHW LTD,65111,3,48.39,0.29
INV-28907500019,07/22/2020,HY-VEE FOOD STORE / CORALVILLE,52241,SAZERAC NORTH AMERICA,57129,6,58.5,2.77
INV-28496200049,07/06/2020,HY-VEE #3 / BDI / DES MOINES,50320,phillips beverage,41705,12,135.0,3.17
INV-29142000140,07/31/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,CAMPARI AMERICA,37986,,33.75,0.59
INV-29142000253,07/31/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,JIM BEAM BRANDS,15244,6,26.04,0.59
INV-28907500070,07/22/2020,HY-VEE FOOD STORE / CORALVILLE,52241,SAZERAC COMPANY  INC,80023,,15.6,0.19
INV-28496200042,07/06/2020,HY-VEE #3 / BDI / DES MOINES,50320,dehner distillery,37606,180,945.0,47.55
INV-29030600115,07/28/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,DIAGEO AMERICAS,43331,1,7.2,0.01
INV-28497500001,07/06/2020,HY-VEE #7 / CEDAR RAPIDS,52411,luxco inc,922260,258,7740.0,51.11
INV-28497700026,07/06/2020,HY-VEE #7 / CEDAR RAPIDS,52411,bacardi usa inc,28236,6,121.5,1.18
INV-29142000125,07/31/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,PARK STREET IMPORTS,88367,1,60.0,0.19
INV-29000100093,07/27/2020,HY-VEE FOOD STORE / CORALVILLE,52241,DIAGEO AMERICAS,77683,12,148.56,2.37
INV-29142000199,07/31/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,SAZERAC COMPANY  INC,69667,,33.0,0.52
INV-29114800055,07/30/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,LUXCO INC,76488,6,74.28,2.77
INV-28992700091,07/27/2020,HY-VEE #4 / WDM,50265,PHILLIPS BEVERAGE,37348,6,68.4,2.77
INV-29114800182,07/30/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,PROXIMO,87410,,94.5,1.38
INV-28496200085,07/06/2020,HY-VEE #3 / BDI / DES MOINES,50320,proximo,87409,12,234.0,3.17
INV-29114800050,07/30/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,PERNOD RICARD USA,67527,12,272.76,3.17
INV-28496200077,07/06/2020,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,77709,12,148.56,2.37
INV-29142000258,07/31/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,WILLIAM GRANT & SONS INC,4367,2,127.5,0.39
INV-28935300173,07/23/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,CAMPARI AMERICA,87250,2,57.0,0.39
INV-28460700089,07/03/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722a,DIAGEO AMERICAS,25606,,135.0,2.37
INV-28460700040,07/03/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,LUXCO INC,36308,12,129.12,5.54
INV-28497700068,07/06/2020,HY-VEE #7 / CEDAR RAPIDS,52411,moet hennessy usa,48106,4,119.96,0.79
INV-29000100147,07/27/2020,HY-VEE FOOD STORE / CORALVILLE,52241,JIM BEAM BRANDS,67557,12,151.08,3.17
INV-28503800005,07/06/2020,HY-VEE FOOD STORE / CORALVILLE,52241,PRESTIGE WINE & SPIRITS GROUP,75208,1,7.26,0.01
INV-28497700057,07/06/2020,HY-VEE #7 / CEDAR RAPIDS,52411,pernod ricard usa,42610,,269.76,4.75
INV-28500800007,07/06/2020,HY-VEE #4 / WDM,50265,BACARDI USA INC,36964,1,30.0,0.01
INV-29030600201,07/28/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,LUXCO INC,87596,6,121.5,1.18
INV-28905200068,07/22/2020,HY-VEE #7 / CEDAR RAPIDS,52411,luxco inc,36305,12,60.12,2.37
INV-29142000189,07/31/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,REMY COINTREAU USA INC,65896,3,47.22,0.59
INV-29000100167,07/27/2020,HY-VEE FOOD STORE / CORALVILLE,52241,LUXCO INC,81207,12,77.04,3.17
INV-28910900088,07/22/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,JIM BEAM BRANDS,86112,24,84.0,6.34
INV-29142000147,07/31/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,E & J GALLO WINERY,40193,4,45.0,0.79
INV-28500800117,07/06/2020,HY-VEE #4 / WDM,50265,REMY COINTREAU USA INC,64776,6,179.94,1.18
INV-29114800183,07/30/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,PROXIMO,87408,3,49.83,0.59
INV-28460700046,07/03/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,LUXCO INC,87596,6,121.5,1.18
INV-28497700111,07/06/2020,HY-VEE #7 / CEDAR RAPIDS,52411,jim beam brands,88841,6,141.66,1.18
INV-29142000155,07/31/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,CATS EYE DISTILLERY,72945,2,49.96,0.39
INV-29030600029,07/28/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,JIM BEAM BRANDS,19061,3,24.3,0.03
INV-28905200070,07/22/2020,HY-VEE #7 / CEDAR RAPIDS,52411,pernod ricard usa,36769,12,179.88,2.37
INV-29114800152,07/30/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,CAMPARI AMERICA,22121,2,34.2,0.39
INV-28496200096,07/06/2020,HY-VEE #3 / BDI / DES MOINES,50320,luxco inc,86251,180,653.4,47.55
INV-29142000154,07/31/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,SAZERAC NORTH AMERICA,84170,2,22.5,0.39
INV-29024700148,07/28/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,DIAGEO AMERICAS,5633,2,112.5,0.39
INV-28460700009,07/03/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,BACARDI USA INC,88296,12,495.0,2.37
INV-28935300047,07/23/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,WILLIAM GRANT & SONS INC,6998,,101.28,2.77
INV-28910900071,07/22/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,JIM BEAM BRANDS,10625,12,144.0,2.37
INV-29142000225,07/31/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,HEAVEN HILL BRANDS,17956,4,48.0,0.79
INV-29030600095,07/28/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,DIAGEO AMERICAS,37991,2,22.42,0.02
INV-29114800133,07/30/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,BACARDI USA INC,4866,1,20.25,0.19
INV-28460700162,07/03/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,SAZERAC COMPANY  INC,37426,3,20.25,0.59
INV-29114800092,07/30/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,SAZERAC COMPANY  INC,36978,6,62.28,2.77
INV-29114800206,07/30/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,LUXCO INC,55086,2,16.5,0.39
INV-28460700166,07/03/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,BACARDI USA INC,57182,2,28.6,0.92
INV-29142000107,07/31/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,INFINIUM SPIRITS,87026,,333.0,2.37
INV-29030600097,07/28/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,SAZERAC COMPANY  INC,38088,6,84.96,2.77
INV-29030600032,07/28/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,JIM BEAM BRANDS,19471,3,73.98,0.03
INV-28497700086,07/06/2020,HY-VEE #7 / CEDAR RAPIDS,52411,sazerac company  inc,67586,3,25.74,0.59
INV-28907500028,07/22/2020,HY-VEE FOOD STORE / CORALVILLE,52241,PERNOD RICARD USA,15667,12,386.64,2.37
INV-29114800173,07/30/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,INFINIUM SPIRITS,89242,3,72.0,0.59
INV-28460700109,07/03/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,FIFTH GENERATION INC,38178,42,1197.0,19.41
INV-28407700088,07/01/2020,HY-VEE #4 / WDM,50265,BROWN FORMAN CORP.,26826,12,280.32,2.37
INV-28503800063,07/06/2020,HY-VEE FOOD STORE / CORALVILLE,52241,GEMINI SPIRITS,80458,6,103.86,2.77
INV-29142000274,07/31/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,MOET HENNESSY USA,100941,1,149.99,0.19
INV-29000100117,07/27/2020,HY-VEE FOOD STORE / CORALVILLE,52241,JIM BEAM BRANDS,27604,6,180.0,1.18
INV-29114800253,07/30/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,MOET HENNESSY USA,48105,2,32.98,0.19
INV-28992700078,07/27/2020,HY-VEE #4 / WDM,50265,JDSO INC / RED BOOT DISTILLERY,36875,6,59.88,2.77
INV-28952800078,07/24/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,FIFTH GENERATION INC,38178,12,342.0,5.54
INV-29115000002,07/30/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,JIM BEAM BRANDS,82847,12,141.72,3.17
INV-29142000111,07/31/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,HEAVEN HILL BRANDS,17958,6,139.5,2.77
INV-28497700004,07/06/2020,HY-VEE #7 / CEDAR RAPIDS,52411,diageo americas,10791,12,280.68,2.37
INV-29030600089,07/28/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,PHILLIPS BEVERAGE,37338,6,103.5,2.77
INV-28952800051,07/24/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,BACARDI USA INC,43387,12,88.08,3.17
INV-28935300066,07/23/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,LUXCO INC,31658,6,64.02,2.77
INV-28460700038,07/03/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,LAIRD & COMPANY,35918,6,64.8,2.77
INV-28989900024,07/27/2020,HY-VEE #3 / BDI / DES MOINES,50320,dehner distillery,32001,12,63.0,3.17
INV-28503800091,07/06/2020,HY-VEE FOOD STORE / CORALVILLE,52241,E & J GALLO WINERY,40594,12,135.0,2.37
INV-29114800028,07/30/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,SAZERAC COMPANY  INC,69713,1,7.5,0.01
INV-28952800091,07/24/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722a,DIAGEO AMERICAS,11297,12,340.08,3.17
INV-28905200097,07/22/2020,HY-VEE #7 / CEDAR RAPIDS,52411,bacardi usa inc,43124,2,13.5,0.19
INV-28935300211,07/23/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,JIM BEAM BRANDS,34188,2,37.5,0.39
INV-29142000064,07/31/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,DIAGEO AMERICAS,34456,12,225.0,2.37
INV-28952800179,07/24/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,MOET HENNESSY USA,4090,2,137.98,0.39
INV-28992700030,07/27/2020,HY-VEE #4 / WDM,50265,MOET HENNESSY USA,48099,3,29.22,0.15
INV-29114800060,07/30/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,LUXCO INC,16987,12,84.6,3.17
INV-29142000246,07/31/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,PROXIMO,89194,4,33.0,0.39
INV-29030600170,07/28/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,DUNKEL CORPORATION / IOWA DISTILLING,77805,12,144.0,2.37
INV-28460700017,07/03/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,SAZERAC COMPANY  INC,64870,,324.0,6.34
INV-29000100153,07/27/2020,HY-VEE FOOD STORE / CORALVILLE,52241,LUXCO INC,85606,12,90.0,2.37
INV-28923800040,07/23/2020,HY-VEE #3 / BDI / DES MOINES,50320,luxco inc,37217,12,76.56,3.17
INV-28497700044,07/06/2020,HY-VEE #7 / CEDAR RAPIDS,52411,e & j gallo winery,39918,3,33.75,0.59
INV-29142000053,07/31/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,BROWN FORMAN CORP.,26826,48,1121.28,9.51
INV-28460700140,07/03/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,HEAVEN HILL BRANDS,73702,2,24.0,0.39
INV-29142000196,07/31/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,PHILLIPS BEVERAGE,6322,3,78.75,0.59
INV-29030600156,07/28/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,DIAGEO AMERICAS,68036,12,296.88,2.37
INV-28414000145,07/01/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,HEAVEN HILL BRANDS,43984,6,54.0,1.18
INV-28497500002,07/06/2020,HY-VEE #7 / CEDAR RAPIDS,52411,luxco inc,922260,5,150.0,0.99
INV-28460700023,07/03/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,PERNOD RICARD USA,32238,6,112.44,2.77
INV-29142000260,07/31/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,DIAGEO AMERICAS,5318,2,72.16,0.39
INV-28992700102,07/27/2020,HY-VEE #4 / WDM,50265,PARK STREET IMPORTS,26966,6,264.0,1.18
INV-28503800009,07/06/2020,HY-VEE FOOD STORE / CORALVILLE,52241,PROXIMO,89193,5,22.5,0.26
INV-29030900001,07/28/2020,HY-VEE #3 / BDI / DES MOINES,50320,swell liquor llc,38058,48,516.96,12.68
INV-28935300244,07/23/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,SAZERAC COMPANY  INC,37417,3,24.75,0.79
INV-28992700065,07/27/2020,HY-VEE #4 / WDM,50265,PROXIMO,87408,12,199.32,2.37
INV-28905200005,07/22/2020,HY-VEE #7 / CEDAR RAPIDS,52411,diageo americas,5326,2,64.48,0.39
INV-29024700036,07/28/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,PRESTIGE WINE & SPIRITS GROUP,75210,6,90.0,1.18
INV-28460700247,07/03/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,NICHE IMPORT CO,28754,3,75.03,0.59
INV-28935300216,07/23/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,BACARDI USA INC,34425,2,106.26,0.92
INV-28497700079,07/06/2020,HY-VEE #7 / CEDAR RAPIDS,52411,diageo americas,64418,2,49.48,0.39
INV-29030600026,07/28/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,HEAVEN HILL BRANDS,18046,12,108.0,2.37
INV-28935300254,07/23/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,MANGO BOTTLING,72448,1,9.0,0.09
INV-29114800134,07/30/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,JIM BEAM BRANDS,15982,1,31.49,0.19
INV-29114800220,07/30/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,E & J GALLO WINERY,40594,1,11.25,0.19
INV-28935300151,07/23/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,SAZERAC COMPANY  INC,86916,3,54.69,0.59
INV-29030600141,07/28/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,DIAGEO AMERICAS,64716,2,49.48,0.39
INV-28497700039,07/06/2020,HY-VEE #7 / CEDAR RAPIDS,52411,mccormick distilling co.,36908,6,67.26,2.77
INV-29030600128,07/28/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,E & J GALLO WINERY,52598,6,117.0,2.77
INV-29114800245,07/30/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,DIAGEO AMERICAS,11294,1,12.0,0.09
INV-29114800238,07/30/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,SAZERAC NORTH AMERICA,84171,6,8.04,0.15
INV-29114800235,07/30/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,DIAGEO AMERICAS,36871,,24.74,0.19
INV-29030600189,07/28/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,JIM BEAM BRANDS,86112,12,42.0,3.17
INV-29142000228,07/31/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,JIM BEAM BRANDS,15982,2,62.98,0.39
INV-28427900139,07/01/2020,HY-VEE FOOD STORE / CORALVILLE,52241,SAZERAC COMPANY  INC,64867,12,204.12,3.17
INV-28989900019,07/27/2020,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,28867,36,837.0,9.51
INV-29024700150,07/28/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,MOET HENNESSY USA,5067,3,494.97,0.59
INV-29114800205,07/30/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,LUXCO INC,45245,2,12.0,0.39
INV-29114800167,07/30/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,JIM BEAM BRANDS,20247,,7.5,0.26
INV-29142000215,07/31/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,CONSTELLATION BRANDS INC,27523,2,112.5,0.39
INV-28460700201,07/03/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,MCCORMICK DISTILLING CO.,41943,3,31.5,0.59
INV-28907500009,07/22/2020,HY-VEE FOOD STORE / CORALVILLE,52241,E & J GALLO WINERY,52582,3,32.58,0.59
INV-28460700180,07/03/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,CAMPARI AMERICA,78016,4,15.0,0.21
INV-29114800045,07/30/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,PHILLIPS BEVERAGE,37664,,5.27,0.01
INV-28923800095,07/23/2020,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,77852,12,148.56,2.37
INV-28460700062,07/03/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,MISSISSIPPI RIVER DISTIL,80236,12,183.12,2.37
INV-28905200038,07/22/2020,HY-VEE #7 / CEDAR RAPIDS,52411,diageo americas,28867,12,279.0,3.17
INV-28907500060,07/22/2020,HY-VEE FOOD STORE / CORALVILLE,52241,HEAVEN HILL BRANDS,27453,8,76.56,0.1
INV-29142000080,07/31/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,PROXIMO,89196,,398.64,4.75
INV-28935300137,07/23/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,PERNOD RICARD USA,4718,1,55.25,0.46
INV-28905200106,07/22/2020,HY-VEE #7 / CEDAR RAPIDS,52411,serralles usa,43426,,19.5,0.39
INV-29000100159,07/27/2020,HY-VEE FOOD STORE / CORALVILLE,52241,LUXCO INC,89387,,564.0,12.68
INV-28460700184,07/03/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,REMY COINTREAU USA INC,64774,2,30.6,0.19
INV-28935300055,07/23/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,OLE SMOKY DISTILLERY LLC,86843,6,90.0,1.18
INV-29000100103,07/27/2020,HY-VEE FOOD STORE / CORALVILLE,52241,EDRINGTON GROUP USA LLC,5247,6,248.04,1.18
INV-29142000237,07/31/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,JIM BEAM BRANDS,24451,1,8.1,0.01
INV-29114800049,07/30/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,PERNOD RICARD USA,67528,6,224.94,2.77
INV-28500800016,07/06/2020,HY-VEE #4 / WDM,50265,SAZERAC COMPANY  INC,100423,16,144.0,0.42
INV-29114800103,07/30/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,MHW LTD,64000,1,34.01,0.19
INV-29142000022,07/31/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,LUXCO INC,36308,6,64.56,2.77
INV-28497700074,07/06/2020,HY-VEE #7 / CEDAR RAPIDS,52411,diageo americas,58801,6,99.0,2.77
INV-28992700112,07/27/2020,HY-VEE #4 / WDM,50265,BROWN FORMAN CORP.,86670,12,280.32,2.37
INV-28500800100,07/06/2020,HY-VEE #4 / WDM,50265,DUNKEL CORPORATION / IOWA DISTILLING,77805,12,144.0,2.37
INV-28910900123,07/22/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,PRESTIGE WINE & SPIRITS GROUP,75195,3,21.78,0.03
INV-29000100079,07/27/2020,HY-VEE FOOD STORE / CORALVILLE,52241,LUXCO INC,86251,24,87.12,6.34
INV-28503800016,07/06/2020,HY-VEE FOOD STORE / CORALVILLE,52241,LUXCO INC,82187,3,22.5,0.79
INV-29024700014,07/28/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,MCCORMICK DISTILLING CO.,36887,12,74.4,3.17
INV-29114800124,07/30/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,PROXIMO,15830,4,84.0,0.79
INV-29142000076,07/31/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,PHILLIPS BEVERAGE,37356,12,64.32,2.37
INV-29024700122,07/28/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,PROXIMO,87408,12,199.32,2.37
INV-29115000004,07/30/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,LUXCO INC,45278,24,270.0,11.09
INV-29114200002,07/30/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401a,HEAVEN HILL BRANDS,918860,1,35.0,0.19
INV-29030600003,07/28/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,WILLIAM GRANT & SONS INC,4367,1,63.75,0.19
INV-29024700197,07/28/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,MOET HENNESSY USA,48106,12,359.88,2.37
INV-29142000263,07/31/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,MANGO BOTTLING,72448,3,27.0,0.29
INV-28952800217,07/24/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,HEAVEN HILL BRANDS,36606,3,38.25,0.59
INV-29024700004,07/28/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,HEAVEN HILL BRANDS,41413,12,81.0,2.37
INV-29030600055,07/28/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,BACARDI USA INC,28233,2,49.5,0.52
INV-29024700133,07/28/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,BACARDI USA INC,28236,4,81.0,0.79
INV-28497700109,07/06/2020,HY-VEE #7 / CEDAR RAPIDS,52411,gemini spirits,88036,3,27.0,0.59
INV-28460700181,07/03/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,PERNOD RICARD USA,88185,3,23.58,0.29
INV-28923800127,07/23/2020,HY-VEE #3 / BDI / DES MOINES,50320,bacardi usa inc,88296,96,3960.0,19.02
INV-29114800232,07/30/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,HEAVEN HILL BRANDS,40053,4,51.0,0.79
INV-28409600131,07/01/2020,HY-VEE #7 / CEDAR RAPIDS,52411,sazerac north america,57174,6,58.5,2.77
INV-28460700188,07/03/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,HEAVEN HILL BRANDS,11774,4,18.44,0.39
