Invoice/Item Number,Date,Store Name,Zip Code,Vendor Name,Item Number,Bottles Sold,Sale,Volume Sold
INV-27416500133,05/21/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,JIM BEAM BRANDS,19477,,33.06,0.26
INV-27374400062,05/20/2020,HY-VEE FOOD STORE / CORALVILLE,52241,E & J GALLO WINERY,40193,12,135.0,2.37
INV-27381000177,05/20/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,DIAGEO AMERICAS,11298,6,287.94,2.77
INV-27216500092,05/13/2020,HY-VEE FOOD STORE / CORALVILLE,52241,PRESTIGE WINE & SPIRITS GROUP,75230,,90.0,1.18
INV-27214300143,05/13/2020,HY-VEE #7 / CEDAR RAPIDS,52411,sazerac north america,84170,2,22.5,0.39
INV-27381000083,05/20/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,DIAGEO AMERICAS,43285,12,163.08,2.37
INV-27254100129,05/14/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,DIAGEO AMERICAS,5290,2,36.76,0.39
INV-27374400015,05/20/2020,HY-VEE FOOD STORE / CORALVILLE,52241,MOET HENNESSY USA,4096,3,123.72,0.59
INV-27204900142,05/12/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,bacardi usa inc,43136,12,148.68,2.37
INV-27254100234,05/14/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,REMY COINTREAU USA INC,49189,2,20.16,0.1
INV-27214300033,05/13/2020,HY-VEE #7 / CEDAR RAPIDS,52411,pernod ricard usa,32237,2,22.48,0.52
INV-27374400020,05/20/2020,HY-VEE FOOD STORE / CORALVILLE,52241,BACARDI USA INC,43519,,49.5,0.59
INV-27416500118,05/21/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,WILLIAM GRANT & SONS INC,4356,2,102.0,0.39
INV-27390400080,05/20/2020,HY-VEE #7 / CEDAR RAPIDS,52411,pernod ricard usa,35354,3,44.97,0.59
INV-27214300078,05/13/2020,HY-VEE #7 / CEDAR RAPIDS,52411,jim beam brands,44499,36,378.0,7.13
INV-27416500227,05/21/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,E & J GALLO WINERY,39917,1,5.25,0.09
INV-27381000115,05/20/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,PRESTIGE WINE & SPIRITS GROUP,75210,6,90.0,1.18
INV-27224300150,05/13/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,WILLIAM GRANT & SONS INC,5157,2,157.5,0.39
INV-27390400122,05/20/2020,HY-VEE #7 / CEDAR RAPIDS,52411,jim beam brands,43848,6,67.5,2.77
INV-27216500071,05/13/2020,HY-VEE FOOD STORE / CORALVILLE,52241,SAZERAC NORTH AMERICA,29288,6,62.28,2.77
INV-27343800001,05/19/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,PERNOD RICARD USA,4716,1,29.24,0.19
INV-27254100032,05/14/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,PRESTIGE WINE & SPIRITS GROUP,75195,2,14.52,0.02
INV-27371200032,05/20/2020,HY-VEE #4 / WDM,50265,PERNOD RICARD USA,42718,,152.94,2.77
INV-27390400040,05/20/2020,HY-VEE #7 / CEDAR RAPIDS,52411,laird & company,23828,6,68.58,2.77
INV-27254100081,05/14/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,HEAVEN HILL BRANDS,65195,2,29.98,0.39
INV-27174300187,05/12/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,SAZERAC COMPANY  INC,64868,6,138.0,2.77
INV-27371200165,05/20/2020,HY-VEE #4 / WDM,50265a,PERNOD RICARD USA,34030,24,359.76,4.75
INV-27416500142,05/21/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,LUXCO INC,21215,3,45.0,0.59
INV-27216500044,05/13/2020,HY-VEE FOOD STORE / CORALVILLE,52241,HEAVEN HILL BRANDS,43026,,108.0,2.37
INV-27254100039,05/14/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,DUNKEL CORPORATION / IOWA DISTILLING,27629,12,163.68,2.37
INV-27224300082,05/13/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,JIM BEAM BRANDS,19066,24,378.0,4.75
INV-27214300055,05/13/2020,HY-VEE #7 / CEDAR RAPIDS,52411,e & j gallo winery,39492,12,135.0,2.37
INV-27224300035,05/13/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,CAMPARI AMERICA,37988,6,135.0,2.77
INV-27390400029,05/20/2020,HY-VEE #7 / CEDAR RAPIDS,52411,jim beam brands,19068,90,2835.0,41.6
INV-27381000201,05/20/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,CAMPARI AMERICA,22151,1,18.68,0.01
INV-27360800114,05/19/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,e & j gallo winery,40071,3,33.75,0.59
INV-27416500180,05/21/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,PRESTIGE WINE & SPIRITS GROUP,77324,2,31.5,0.92
INV-27371200045,05/20/2020,HY-VEE #4 / WDM,50265,PERNOD RICARD USA,28086,12,197.88,2.37
INV-27224300092,05/13/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,PROXIMO,87409,12,234.0,3.17
INV-27224300012,05/13/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,PROXIMO,87511,6,157.5,1.58
INV-27254100127,05/14/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,BACARDI USA INC,4867,1,26.25,0.26
INV-27371200119,05/20/2020,HY-VEE #4 / WDM,50265,REMY COINTREAU USA INC,64776,12,359.88,2.37
INV-27374400026,05/20/2020,HY-VEE FOOD STORE / CORALVILLE,52241,PRESTIGE WINE & SPIRITS GROUP,75210,6,90.0,1.18
INV-27371200097,05/20/2020,HY-VEE #4 / WDM,50265,DIAGEO AMERICAS,11296,12,280.68,2.37
INV-27381000110,05/20/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,PERNOD RICARD USA,38031,12,134.88,2.37
INV-27214300005,05/13/2020,HY-VEE #7 / CEDAR RAPIDS,52411,heaven hill brands,11773,3,7.02,0.15
INV-27216500075,05/13/2020,HY-VEE FOOD STORE / CORALVILLE,52241,CEDAR RIDGE VINEYARDS LL,27632,6,124.5,1.18
INV-27416500204,05/21/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,SAZERAC COMPANY  INC,34366,6,44.94,1.18
INV-27381000055,05/20/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,JIM BEAM BRANDS,19067,12,226.68,3.17
INV-27204900058,05/12/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,proximo,26665,2,41.26,0.39
INV-27204900242,05/12/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,heaven hill brands,88018,5,75.0,0.99
INV-27216500067,05/13/2020,HY-VEE FOOD STORE / CORALVILLE,52241,DIAGEO AMERICAS,11297,24,680.16,6.34
INV-27214300019,05/13/2020,HY-VEE #7 / CEDAR RAPIDS,52411,brown forman corp.,22207,6,357.84,2.77
INV-27416500136,05/21/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,S&B FARMS DISTILLERY,77054,1,19.44,0.19
INV-27224300037,05/13/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,E & J GALLO WINERY,36970,24,264.0,6.34
INV-27254100071,05/14/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,PHILLIPS BEVERAGE,37356,12,64.32,2.37
INV-27390400172,05/20/2020,HY-VEE #7 / CEDAR RAPIDS,52411,heaven hill brands,68126,2,27.0,0.39
INV-27374400075,05/20/2020,HY-VEE FOOD STORE / CORALVILLE,52241,SAZERAC COMPANY  INC,11348,6,94.08,2.77
INV-27210500006,05/13/2020,HY-VEE #3 / BDI / DES MOINES,50320,brown forman corp.,86672,12,340.08,3.17
INV-27381000062,05/20/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,SAZERAC COMPANY  INC,64867,12,204.12,3.17
INV-27416500192,05/21/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,BACARDI USA INC,34425,1,53.13,0.46
INV-27204900263,05/12/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,infinium spirits,89242,4,96.0,0.79
INV-27360800257,05/19/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,proximo,89197,4,78.0,1.05
INV-27371200053,05/20/2020,HY-VEE #4 / WDM,50265,GEMINI SPIRITS,89496,12,108.0,2.37
INV-27416700002,05/21/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,JIM BEAM BRANDS,82847,12,141.72,3.17
INV-27374400071,05/20/2020,HY-VEE FOOD STORE / CORALVILLE,52241,SAZERAC NORTH AMERICA,35317,12,71.52,3.17
INV-27390400125,05/20/2020,HY-VEE #7 / CEDAR RAPIDS,52411,william grant & sons inc,45886,2,28.96,0.39
INV-27254100218,05/14/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,MCCORMICK DISTILLING CO.,40656,,21.0,0.39
INV-27374400064,05/20/2020,HY-VEE FOOD STORE / CORALVILLE,52241,E & J GALLO WINERY,31475,24,288.0,4.75
INV-27236800030,05/14/2020,HY-VEE #3 / BDI / DES MOINES,50320,jim beam brands,82637,24,283.44,6.34
INV-27416500034,05/21/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,PERNOD RICARD USA,15621,1,14.85,0.01
INV-27224300019,05/13/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,SAZERAC COMPANY  INC,64870,,129.6,2.53
INV-27371200049,05/20/2020,HY-VEE #4 / WDM,50265,PROXIMO,89196,,199.32,2.37
INV-27390400202,05/20/2020,HY-VEE #7 / CEDAR RAPIDS,52411,luxco inc,81966,2,14.22,0.39
INV-27371200054,05/20/2020,HY-VEE #4 / WDM,50265,LUXCO INC,89386,12,135.0,2.37
INV-27214300037,05/13/2020,HY-VEE #7 / CEDAR RAPIDS,52411,bacardi usa inc,34422,6,204.78,1.58
INV-27214300108,05/13/2020,HY-VEE #7 / CEDAR RAPIDS,52411,park street imports,63283,24,94.8,1.26
INV-27204900020,05/12/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,bacardi usa inc,15884,1,27.99,0.19
INV-27214300004,05/13/2020,HY-VEE #7 / CEDAR RAPIDS,52411,diageo americas,11297,12,340.08,3.17
INV-27416500177,05/21/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,BROADBENT VENTURES LLC,53920,1,12.68,0.09
INV-27415300011,05/21/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,DISARONNO INTERNATIONAL,15933,6,180.36,1.18
INV-27381000024,05/20/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,BROWN FORMAN CORP.,22228,6,274.44,1.18
INV-27224300021,05/13/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,BACARDI USA INC,34425,6,318.78,2.77
INV-27415300013,05/21/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,PROXIMO,86821,12,195.0,2.37
INV-27390400011,05/20/2020,HY-VEE #7 / CEDAR RAPIDS,52411,diageo americas,11298,6,287.94,2.77
INV-27381000172,05/20/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,FIFTH GENERATION INC,38178,150,4275.0,69.34
INV-27254100202,05/14/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,JIM BEAM BRANDS,54706,2,13.5,0.39
INV-27416500092,05/21/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,PERNOD RICARD USA,67526,3,56.22,0.59
INV-27236800028,05/14/2020,HY-VEE #3 / BDI / DES MOINES,50320,bacardi usa inc,89626,,513.0,2.37
INV-27371200126,05/20/2020,HY-VEE #4 / WDM,50265,CHATHAM IMPORTS INC,27060,6,198.84,1.18
INV-27416500026,05/21/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,JIM BEAM BRANDS,19061,1,8.1,0.01
INV-27416500166,05/21/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,CAMPARI AMERICA,87619,1,21.0,0.19
INV-27216500026,05/13/2020,HY-VEE FOOD STORE / CORALVILLE,52241,E & J GALLO WINERY,31474,,18.0,0.29
INV-27371200007,05/20/2020,HY-VEE #4 / WDM,50265,JIM BEAM BRANDS,28275,12,97.2,0.15
INV-27174300121,05/12/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,PHILLIPS BEVERAGE,37665,6,109.98,2.77
INV-27216500055,05/13/2020,HY-VEE FOOD STORE / CORALVILLE,52241,BACARDI USA INC,34422,12,409.56,3.17
INV-27371200060,05/20/2020,HY-VEE #4 / WDM,50265,OZ SPIRITS LLC,36447,12,225.72,2.37
INV-27224400003,05/13/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,SAZERAC COMPANY  INC,64858,,225.0,0.06
INV-27416500162,05/21/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,PERNOD RICARD USA,28088,3,101.22,1.38
INV-27254100074,05/14/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,LUXCO INC,36305,12,60.12,2.37
INV-27416500217,05/21/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,LAIRD & COMPANY,35916,2,10.12,0.39
INV-27224300153,05/13/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,JIM BEAM BRANDS,4636,,310.5,1.18
INV-27174300224,05/12/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,SAZERAC COMPANY  INC,86558,4,36.0,0.05
INV-27390400049,05/20/2020,HY-VEE #7 / CEDAR RAPIDS,52411,luxco inc,27171,6,180.0,1.18
INV-27343800153,05/19/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,DIAGEO AMERICAS,43244,2,31.48,0.39
INV-27224300128,05/13/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,STOLI GROUP,34786,6,89.94,1.18
INV-27374400091,05/20/2020,HY-VEE FOOD STORE / CORALVILLE,52241,SAZERAC COMPANY  INC,38086,12,90.0,2.37
INV-27224300065,05/13/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,DIAGEO AMERICAS,27026,,368.88,3.17
INV-27374400076,05/20/2020,HY-VEE FOOD STORE / CORALVILLE,52241,MOET HENNESSY USA,4184,3,128.22,0.59
INV-27390400104,05/20/2020,HY-VEE #7 / CEDAR RAPIDS,52411,diageo americas,41076,12,181.08,2.37
INV-27214300066,05/13/2020,HY-VEE #7 / CEDAR RAPIDS,52411,heaven hill brands,43024,2,8.98,0.19
INV-27216500021,05/13/2020,HY-VEE FOOD STORE / CORALVILLE,52241,PERNOD RICARD USA,15644,,42.6,0.39
INV-27174300219,05/12/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,JIM BEAM BRANDS,82846,,117.0,2.37
INV-27381000141,05/20/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,DIAGEO AMERICAS,75181,6,112.5,1.18
INV-27214300125,05/13/2020,HY-VEE #7 / CEDAR RAPIDS,52411,heaven hill brands,72732,2,18.0,0.39
INV-27416500068,05/21/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,PERNOD RICARD USA,65416,12,224.88,2.37
INV-27254100215,05/14/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,LUXCO INC,36034,1,10.5,0.19
INV-27254100178,05/14/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,JIM BEAM BRANDS,88540,2,40.5,0.39
INV-27216500056,05/13/2020,HY-VEE FOOD STORE / CORALVILLE,52241,WILLIAM GRANT & SONS INC,34753,6,98.76,1.18
INV-27224300161,05/13/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,HEAVEN HILL BRANDS,43022,2,16.98,0.02
INV-27224300007,05/13/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,SAZERAC COMPANY  INC,34368,150,1911.0,69.34
INV-27374400048,05/20/2020,HY-VEE FOOD STORE / CORALVILLE,52241,CARRIAGE HOUSE IMPORTS,36531,6,202.5,1.18
INV-27204900267,05/12/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,jim beam brands,89786,4,63.0,0.79
INV-27224300088,05/13/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,SAZERAC COMPANY  INC,64866,12,162.0,2.37
INV-27216500078,05/13/2020,HY-VEE FOOD STORE / CORALVILLE,52241,JIM BEAM BRANDS,27682,24,378.0,4.75
INV-27360800075,05/19/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,jim beam brands,34395,1,18.75,0.19
INV-27416500122,05/21/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,DIAGEO AMERICAS,4626,1,31.49,0.19
INV-27381000232,05/20/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,STOLI GROUP,37043,1,8.82,0.01
INV-27390400170,05/20/2020,HY-VEE #7 / CEDAR RAPIDS,52411,diageo americas,68036,12,296.88,2.37
INV-27216500061,05/13/2020,HY-VEE FOOD STORE / CORALVILLE,52241,SAZERAC NORTH AMERICA,35946,12,54.0,2.37
INV-27416500085,05/21/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,HEAVEN HILL BRANDS,65195,2,29.98,0.39
INV-27214300149,05/13/2020,HY-VEE #7 / CEDAR RAPIDS,52411,sazerac company  inc,86886,12,186.0,2.37
INV-27204900110,05/12/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,campari america,37988,6,135.0,2.77
INV-27416500213,05/21/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,MCCORMICK DISTILLING CO.,36886,1,4.97,0.19
INV-27381000068,05/20/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,PERNOD RICARD USA,89610,6,121.44,1.18
INV-27371200102,05/20/2020,HY-VEE #4 / WDM,50265,HEAVEN HILL BRANDS,11588,6,116.94,2.77
INV-27216500051,05/13/2020,HY-VEE FOOD STORE / CORALVILLE,52241,SAZERAC COMPANY  INC,88767,12,119.52,3.17
INV-27216500034,05/13/2020,HY-VEE FOOD STORE / CORALVILLE,52241,JIM BEAM BRANDS,44456,12,126.0,2.37
INV-27390400044,05/20/2020,HY-VEE #7 / CEDAR RAPIDS,52411,brown forman corp.,26821,2,27.18,0.02
INV-27416500132,05/21/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,HEAVEN HILL BRANDS,18096,2,32.98,0.39
INV-27390400056,05/20/2020,HY-VEE #7 / CEDAR RAPIDS,52411,heritage distilling company,28032,2,30.0,0.39
INV-27204900045,05/12/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,campari america,22156,4,84.0,0.79
INV-27254300014,05/14/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,JIM BEAM BRANDS,20247,,7.5,0.26
INV-27174300123,05/12/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,CAMPARI AMERICA,37988,6,135.0,2.77
INV-27254100246,05/14/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,E & J GALLO WINERY,52594,2,10.5,0.19
INV-27343800077,05/19/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,DUNKEL CORPORATION / IOWA DISTILLING,27629,12,163.68,2.37
INV-27381000084,05/20/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,DIAGEO AMERICAS,43336,12,163.08,2.37
INV-27204900010,05/12/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,diageo americas,11366,2,75.0,0.39
INV-27381000096,05/20/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,HEAVEN HILL BRANDS,43028,6,103.98,2.77
INV-27174300074,05/12/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,JIM BEAM BRANDS,28275,1,8.1,0.01
INV-27371200077,05/20/2020,HY-VEE #4 / WDM,50265,DIAGEO AMERICAS,34458,6,198.0,2.77
INV-27381000233,05/20/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,JEM BEVERAGE COMPANY,39705,4,26.4,0.05
INV-27371200164,05/20/2020,HY-VEE #4 / WDM,50265,FIFTH GENERATION INC,38178,150,4275.0,69.34
INV-27390400061,05/20/2020,HY-VEE #7 / CEDAR RAPIDS,52411,william grant & sons inc,28625,6,165.42,1.18
INV-27381000174,05/20/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,GEMINI SPIRITS,89496,48,432.0,9.51
INV-27374400082,05/20/2020,HY-VEE FOOD STORE / CORALVILLE,52241,LUXCO INC,86507,12,69.12,3.17
INV-27254100094,05/14/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,MHW LTD,73053,1,24.51,0.26
INV-27204900167,05/12/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,luxco inc,55088,6,101.64,2.77
INV-27343800042,05/19/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,HEAVEN HILL BRANDS,17916,12,270.0,2.37
INV-27398600007,05/21/2020,HY-VEE #3 / BDI / DES MOINES,50320,western spirits beverage,27920,6,90.0,1.18
INV-27254100027,05/14/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,SAZERAC COMPANY  INC,69631,2,15.0,0.02
INV-27224300183,05/13/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,DIAGEO AMERICAS,10805,6,72.0,0.59
INV-27214300072,05/13/2020,HY-VEE #7 / CEDAR RAPIDS,52411,heaven hill brands,44258,2,22.5,0.39
INV-27416500109,05/21/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,LUXCO INC,81206,3,18.0,0.59
INV-27390400150,05/20/2020,HY-VEE #7 / CEDAR RAPIDS,52411,proximo,59161,6,90.36,2.77
INV-27224300166,05/13/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,SAZERAC NORTH AMERICA,84197,4,36.0,0.05
INV-27381000116,05/20/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,BACARDI USA INC,34433,24,665.76,4.75
INV-27224300038,05/13/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,JEM BEVERAGE COMPANY,39825,12,162.24,2.37
INV-27416500002,05/21/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,SAZERAC NORTH AMERICA,57179,12,108.0,5.54
INV-27216500006,05/13/2020,HY-VEE FOOD STORE / CORALVILLE,52241,PARK STREET IMPORTS,37069,3,40.5,0.59
INV-27415300006,05/21/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,DIAGEO AMERICAS,905868,6,350.94,1.18
INV-27390400221,05/20/2020,HY-VEE #7 / CEDAR RAPIDS,52411,luxco inc,89387,,141.0,3.17
INV-27224300148,05/13/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,LUXCO INC,45246,6,36.0,1.18
INV-27224300059,05/13/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,PROXIMO,58840,6,78.66,2.77
INV-27214300044,05/13/2020,HY-VEE #7 / CEDAR RAPIDS,52411,e & j gallo winery,36969,12,135.0,2.37
INV-27398600042,05/21/2020,HY-VEE #3 / BDI / DES MOINES,50320a,jim beam brands,82847,36,425.16,9.51
INV-27224300182,05/13/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,BACARDI USA INC,34423,3,41.64,0.29
