Invoice/Item Number,Date,Store Name,Zip Code,Vendor Name,Item Number,Bottles Sold,Sale,Volume Sold
INV-30083500188,09/09/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,heaven hill brands,43027,4,44.96,1.05
INV-30130000065,09/10/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,PERNOD RICARD USA,67526,6,112.44,1.18
INV-30057100015,09/09/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,SAZERAC NORTH AMERICA,57129,12,117.0,5.54
INV-30024000070,09/08/2020,HY-VEE #3 / BDI / DES MOINES,50320,luxco inc,86251,60,217.8,15.85
INV-30194900107,09/14/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,"MAST-JAGERMEISTER US, INC",65257,12,297.0,3.17
INV-30184800046,09/14/2020,HY-VEE #3 / BDI / DES MOINES,50320,bacardi usa inc,43205,,270.0,4.75
INV-30028300142,09/08/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,PERNOD RICARD USA,19017,6,359.82,1.18
INV-29948000090,09/02/2020,HY-VEE #7 / CEDAR RAPIDS,52411,jim beam brands,34189,6,112.5,1.18
INV-30130600006,09/10/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,LUXCO INC,31658,6,64.02,2.77
INV-30154200220,09/11/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,HOTALING & CO,15933,3,90.18,0.59
INV-30130000156,09/10/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,E & J GALLO WINERY,73755,,29.25,0.59
INV-30188200023,09/14/2020,HY-VEE #4 / WDM,50265,DIAGEO AMERICAS,5345,4,48.0,0.39
INV-30028300127,09/08/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,PHILLIPS BEVERAGE,37346,12,64.32,2.37
INV-29972500077,09/03/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,PERNOD RICARD USA,42699,3,33.72,0.59
INV-29944700040,09/02/2020,HY-VEE FOOD STORE / CORALVILLE,52241,PROXIMO,87510,,278.28,2.37
INV-29948000045,09/02/2020,HY-VEE #7 / CEDAR RAPIDS,52411,jim beam brands,19067,12,226.68,3.17
INV-29948000031,09/02/2020,HY-VEE #7 / CEDAR RAPIDS,52411,pernod ricard usa,15667,12,386.64,2.37
INV-30139000022,09/11/2020,HY-VEE #3 / BDI / DES MOINES,50320,mhw ltd,73053,6,147.06,1.58
INV-30083500027,09/09/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,pernod ricard usa,15644,,53.25,0.49
INV-30083500175,09/09/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,e & j gallo winery,40599,4,45.0,0.79
INV-30571000065,09/28/2020,HY-VEE #7 / CEDAR RAPIDS,52411,heaven hill brands,43078,12,207.0,5.54
INV-30573600133,09/28/2020,HY-VEE #4 / WDM,50265,HEAVEN HILL BRANDS,18856,6,121.5,1.18
INV-30497500044,09/24/2020,HY-VEE #3 / BDI / DES MOINES,50320,bacardi usa inc,42599,6,165.06,1.18
INV-30577400035,09/28/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,LAIRD & COMPANY,23626,12,63.0,2.37
INV-30226000152,09/15/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,SAZERAC COMPANY  INC,65013,24,180.0,0.31
INV-30576800084,09/28/2020,HY-VEE FOOD STORE / CORALVILLE,52241,HEAVEN HILL BRANDS,16096,12,180.0,2.37
INV-30194500014,09/14/2020,HY-VEE FOOD STORE / CORALVILLE,52241,SAZERAC COMPANY  INC,67586,3,25.74,0.59
INV-30532700235,09/25/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,JIM BEAM BRANDS,67557,3,37.77,0.79
INV-30576800029,09/28/2020,HY-VEE FOOD STORE / CORALVILLE,52241,LUXCO INC,55246,4,33.0,0.79
INV-30194400001,09/14/2020,HY-VEE FOOD STORE / CORALVILLE,52241,EDRINGTON GROUP USA LLC,942462,6,178.74,1.18
INV-30194500095,09/14/2020,HY-VEE FOOD STORE / CORALVILLE,52241,SAZERAC NORTH AMERICA,12408,6,82.26,2.77
INV-30154200224,09/11/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,DIAGEO AMERICAS,5349,2,79.5,0.92
INV-30604500015,09/29/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,DIAGEO AMERICAS,43338,342,9234.0,158.1
INV-30576800081,09/28/2020,HY-VEE FOOD STORE / CORALVILLE,52241,JIM BEAM BRANDS,20920,12,198.0,2.37
INV-30573600066,09/28/2020,HY-VEE #4 / WDM,50265,SAZERAC NORTH AMERICA,84207,10,90.0,0.13
INV-30576800038,09/28/2020,HY-VEE FOOD STORE / CORALVILLE,52241,MOET HENNESSY USA,48105,12,197.88,1.18
INV-30665900049,09/30/2020,HY-VEE FOOD STORE / CORALVILLE,52241,SAZERAC COMPANY  INC,65066,12,234.0,2.37
INV-30421900149,09/22/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,SAZERAC COMPANY  INC,64858,,45.0,0.01
INV-30662400018,09/30/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,DIAGEO AMERICAS,43338,6,162.0,2.77
INV-30226100004,09/15/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,PROXIMO,15865,6,135.0,1.18
INV-30294000002,09/16/2020,HY-VEE FOOD STORE / CORALVILLE,52241,SAZERAC COMPANY  INC,86881,1,8.48,0.01
INV-30662400051,09/30/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,DIAGEO AMERICAS,25608,6,116.64,2.77
INV-30667300132,09/30/2020,HY-VEE #7 / CEDAR RAPIDS,52411,jim beam brands,67557,2,25.18,0.52
INV-30298200030,09/16/2020,HY-VEE #4 / WDM,50265,SAZERAC COMPANY  INC,16850,6,258.78,1.18
INV-30226000119,09/15/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,E & J GALLO WINERY,43641,1,30.0,0.19
INV-30315700114,09/17/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,LUXCO INC,54444,1,5.33,0.09
INV-30662400057,09/30/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,BACARDI USA INC,34422,6,204.78,1.58
INV-30335700107,09/18/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,DIAGEO AMERICAS,28886,4,107.52,0.79
INV-30226000015,09/15/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,SAZERAC COMPANY  INC,5885,6,160.56,1.18
INV-30665900029,09/30/2020,HY-VEE FOOD STORE / CORALVILLE,52241,DIAGEO AMERICAS,28866,,2430.0,23.77
INV-30226000042,09/15/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,CAMPARI AMERICA,22156,12,252.0,2.37
INV-30633000101,09/29/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,constellation brands inc,35435,5,61.9,0.99
INV-30335700172,09/18/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,PERNOD RICARD USA,5036,4,155.88,0.79
INV-30252700177,09/15/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,heaven hill brands,65195,3,44.97,0.59
INV-30335700151,09/18/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,MCCORMICK DISTILLING CO.,65200,2,33.0,0.39
INV-30335700186,09/18/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,JIM BEAM BRANDS,15739,2,31.48,0.39
INV-30315400007,09/17/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,SAZERAC COMPANY  INC,21986,1,13.5,0.19
INV-30298200041,09/16/2020,HY-VEE #4 / WDM,50265,HEAVEN HILL BRANDS,43028,6,103.98,2.77
INV-30299900015,09/17/2020,HY-VEE #3 / BDI / DES MOINES,50320,sazerac north america,21598,6,83.16,2.77
INV-30375200006,09/21/2020,HY-VEE #7 / CEDAR RAPIDS,52411,heaven hill brands,11588,12,233.88,5.54
INV-30298200047,09/16/2020,HY-VEE #4 / WDM,50265,JIM BEAM BRANDS,44419,12,126.0,2.37
INV-30378600094,09/21/2020,HY-VEE FOOD STORE / CORALVILLE,52241,LUXCO INC,89387,,564.0,12.68
INV-30482600172,09/23/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,WESTERN SPIRITS BEVERAGE,27692,1,9.0,0.01
INV-30372800003,09/21/2020,HY-VEE #3 / BDI / DES MOINES,50320,goamericago beverages llc / whistlepig,15192,1,54.75,0.19
INV-30372700067,09/21/2020,HY-VEE #3 / BDI / DES MOINES,50320,luxco inc,82127,12,90.0,3.17
INV-30446100113,09/22/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,sazerac company  inc,38088,6,84.96,2.77
INV-30378600084,09/21/2020,HY-VEE FOOD STORE / CORALVILLE,52241,JIM BEAM BRANDS,86112,12,42.0,3.17
INV-30421900060,09/22/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,HERITAGE DISTILLING COMPANY,28032,2,30.0,0.39
INV-30478500052,09/23/2020,HY-VEE FOOD STORE / CORALVILLE,52241,HEAVEN HILL BRANDS,52318,6,107.94,2.77
INV-30514400001,09/24/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,SAZERAC COMPANY  INC,64904,36,828.0,16.64
INV-30482600099,09/23/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,MINHAS MICRO DISTILLERY,38581,6,58.5,2.77
INV-30446100148,09/22/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,luxco inc,45245,2,12.0,0.39
INV-30532500004,09/25/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,OLD ELK DISTILLERIES LLC,80343,3,74.25,0.59
INV-30446100167,09/22/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,disaronno international,64136,4,87.08,0.79
INV-30514700033,09/24/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,DIAGEO AMERICAS,68009,,296.88,2.37
INV-30532700010,09/25/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,DIAGEO AMERICAS,43334,24,180.0,2.37
INV-30532700163,09/25/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,PERNOD RICARD USA,87151,6,36.18,0.07
INV-30532700137,09/25/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,BACARDI USA INC,43125,,148.68,2.37
INV-30446100223,09/22/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,jim beam brands,88841,2,47.22,0.39
INV-30576800033,09/28/2020,HY-VEE FOOD STORE / CORALVILLE,52241,DIAGEO AMERICAS,72927,12,86.4,0.15
INV-30532700150,09/25/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,WILLIAM GRANT & SONS INC,15945,2,90.0,0.92
INV-30568800117,09/28/2020,HY-VEE #3 / BDI / DES MOINES,50320,bacardi usa inc,43127,60,855.0,15.85
INV-30514800082,09/24/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,PHILLIPS BEVERAGE,76767,3,19.26,0.79
