Invoice/Item Number,Date,Store Name,Zip Code,Vendor Name,Item Number,Bottles Sold,Sale,Volume Sold
INV-26273700125,04/02/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,campari america,37988,3,67.5,1.38
INV-26667400131,04/20/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,PROXIMO,58911,6,41.76,0.31
INV-26251600135,04/01/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,SAZERAC COMPANY  INC,38088,6,84.96,2.77
INV-26611500003,04/16/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,BROWN FORMAN CORP.,22207,1,59.64,0.46
INV-26285500296,04/03/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,PHILLIPS BEVERAGE,84617,2,16.5,0.52
INV-26611700003,04/16/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,PROXIMO,58875,,99.36,2.77
INV-26251600051,04/01/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,SAZERAC NORTH AMERICA,30056,6,27.0,1.18
INV-26667400124,04/20/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,SAZERAC NORTH AMERICA,35948,12,117.0,5.54
INV-26273700207,04/02/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,proximo,58835,6,41.58,1.26
INV-26245200009,04/01/2020,HY-VEE #7 / CEDAR RAPIDS,52411,campari america,10890,2,31.56,0.39
INV-26285500022,04/03/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,PHILLIPS BEVERAGE,37338,6,98.94,2.77
INV-26705500089,04/21/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,heaven hill brands,39922,2,25.5,0.39
INV-26271600010,04/02/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,PERNOD RICARD USA,15626,2,49.48,0.39
INV-26273700186,04/02/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,remy cointreau usa inc,50686,4,43.44,0.79
INV-26273700018,04/02/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,phillips beverage,14501,5,62.55,0.99
INV-26692300033,04/21/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,WILLIAM GRANT & SONS INC,15940,12,270.0,2.37
INV-26273700030,04/02/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,brown forman corp.,17830,3,59.49,1.38
INV-26273700035,04/02/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613a,luxco inc,18198,3,63.0,1.38
INV-26696700003,04/21/2020,HY-VEE #3 / BDI / DES MOINES,50320,mhw ltd,64892,12,270.0,2.37
INV-26611300040,04/16/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,LUXCO INC,80578,6,63.0,2.77
INV-26271200158,04/02/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,SAZERAC COMPANY  INC,37418,1,12.75,0.46
INV-26666900036,04/20/2020,HY-VEE FOOD STORE / CORALVILLE,52241,SAZERAC COMPANY  INC,64864,24,192.0,2.37
INV-26285500025,04/03/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,SAZERAC COMPANY  INC,34368,12,152.88,5.54
INV-26271200071,04/02/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,DIAGEO AMERICAS,68038,1,48.74,0.46
INV-26273700236,04/02/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,e & j gallo winery,73755,,39.0,0.79
INV-26285500317,04/03/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,OLE SMOKY DISTILLERY LLC,86839,3,45.0,0.59
INV-26273700023,04/02/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,pernod ricard usa,15667,2,64.44,0.39
INV-26667400220,04/20/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,DIAGEO AMERICAS,906197,1,74.99,0.19
INV-26705500168,04/21/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,diageo americas,77647,2,24.76,0.39
INV-26285500339,04/03/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,JIM BEAM BRANDS,15739,3,47.22,0.59
INV-26667400180,04/20/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,HEAVEN HILL BRANDS,72732,3,27.0,0.59
INV-26271200108,04/02/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,JIM BEAM BRANDS,25877,1,7.5,0.26
INV-26664200057,04/20/2020,HY-VEE #4 / WDM,50265,PROXIMO,34995,12,179.28,2.37
INV-26285500068,04/03/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,HEAVEN HILL BRANDS,76478,,89.94,1.18
INV-26273700139,04/02/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,heaven hill brands,41279,3,20.25,0.59
INV-26245200159,04/01/2020,HY-VEE #7 / CEDAR RAPIDS,52411,jim beam brands,88540,2,40.5,0.39
INV-26273700235,04/02/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,heaven hill brands,73749,4,48.0,0.79
INV-26244800137,04/01/2020,HY-VEE #4 / WDM,50265,BACARDI USA INC,64736,4,85.04,0.79
INV-26285500018,04/03/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,DIAGEO AMERICAS,77647,12,148.56,2.37
INV-26271200126,04/02/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,SAZERAC NORTH AMERICA,30058,,19.5,0.92
INV-26660700116,04/20/2020,HY-VEE #7 / CEDAR RAPIDS,52411,proximo,87408,12,199.32,2.37
INV-26273700055,04/02/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,infinium spirits,26726,6,157.5,1.18
INV-26628400140,04/17/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,PERNOD RICARD USA,42714,,12.72,0.19
INV-26628400127,04/17/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,JIM BEAM BRANDS,28043,12,189.0,2.37
INV-26251600079,04/01/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,PERNOD RICARD USA,65416,6,112.44,1.18
INV-26243100050,04/01/2020,HY-VEE FOOD STORE / CORALVILLE,52241,WILLIAM GRANT & SONS INC,34753,12,197.52,2.37
INV-26271200120,04/02/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,JIM BEAM BRANDS,30238,3,47.22,1.38
INV-26611300058,04/16/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,BACARDI USA INC,43388,6,75.0,2.77
INV-26611300108,04/16/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,HEAVEN HILL BRANDS,17956,2,24.0,0.39
INV-26705500053,04/21/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,cats eye distillery,28134,1,28.88,0.19
INV-26667400049,04/20/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,SAZERAC COMPANY  INC,64870,,194.4,3.8
INV-26666900088,04/20/2020,HY-VEE FOOD STORE / CORALVILLE,52241,CONSTELLATION BRANDS INC,34819,,144.0,3.17
INV-26692300220,04/21/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,PERNOD RICARD USA,87150,2,59.94,0.39
INV-26244800054,04/01/2020,HY-VEE #4 / WDM,50265,BACARDI USA INC,43051,12,148.68,2.37
INV-26660700091,04/20/2020,HY-VEE #7 / CEDAR RAPIDS,52411,sazerac company  inc,69638,6,131.94,2.77
INV-26664200080,04/20/2020,HY-VEE #4 / WDM,50265,FOUR ROSES DISTILLERY,18352,12,213.12,2.37
INV-26692300171,04/21/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,DIAGEO AMERICAS,64418,2,49.48,0.39
INV-26611300186,04/16/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,DIAGEO AMERICAS,43334,3,22.5,0.29
INV-26611300029,04/16/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,PHILLIPS BEVERAGE,37348,6,68.4,2.77
INV-26245200126,04/01/2020,HY-VEE #7 / CEDAR RAPIDS,52411,sazerac company  inc,64870,,64.8,1.26
INV-26692300008,04/21/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,DIAGEO AMERICAS,5430,2,188.98,0.39
INV-26628400177,04/17/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,OZ SPIRITS LLC,36447,2,37.62,0.39
INV-26251600138,04/01/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,SAZERAC NORTH AMERICA,64601,6,101.28,1.18
INV-26244800125,04/01/2020,HY-VEE #4 / WDM,50265,DIAGEO AMERICAS,25616,12,135.0,2.37
INV-26245200048,04/01/2020,HY-VEE #7 / CEDAR RAPIDS,52411,laird & company,35917,2,12.52,0.52
INV-26273700072,04/02/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,laird & company,29994,2,5.98,0.19
INV-26245200022,04/01/2020,HY-VEE #7 / CEDAR RAPIDS,52411,jim beam brands,20248,6,94.5,2.77
INV-26660700007,04/20/2020,HY-VEE #7 / CEDAR RAPIDS,52411,diageo americas,10803,1,11.03,0.01
INV-26666900105,04/20/2020,HY-VEE FOOD STORE / CORALVILLE,52241,E & J GALLO WINERY,52596,12,117.0,2.37
INV-26667400048,04/20/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,SAZERAC COMPANY  INC,100423,16,144.0,0.42
INV-26244800086,04/01/2020,HY-VEE #4 / WDM,50265,MHW LTD,34244,6,142.5,1.18
INV-26667400196,04/20/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,FIFTH GENERATION INC,38174,6,48.78,0.59
INV-26628400193,04/17/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,SHAW-ROSS INTERNATIONAL,44266,3,54.09,0.59
INV-26285500210,04/03/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,PROXIMO,89193,5,22.5,0.26
INV-26243100004,04/01/2020,HY-VEE FOOD STORE / CORALVILLE,52241,BACARDI USA INC,43121,1,8.31,0.01
INV-26251800005,04/01/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,PERNOD RICARD USA,15653,1,9.74,0.09
INV-26628400249,04/17/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,PARK STREET IMPORTS,918419,1,65.01,0.19
INV-26628400150,04/17/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,MCCORMICK DISTILLING CO.,65200,4,63.0,0.79
INV-26285500218,04/03/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,REMY COINTREAU USA INC,64774,2,30.6,0.19
INV-26666900072,04/20/2020,HY-VEE FOOD STORE / CORALVILLE,52241,SAZERAC COMPANY  INC,10008,6,94.5,2.77
INV-26271500001,04/02/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,MINHAS MICRO DISTILLERY,38581,120,1170.0,55.47
INV-26245200091,04/01/2020,HY-VEE #7 / CEDAR RAPIDS,52411,diageo americas,43316,36,647.64,7.13
INV-26245200058,04/01/2020,HY-VEE #7 / CEDAR RAPIDS,52411,sazerac north america,37934,2,5.22,0.19
INV-26273700249,04/02/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,campari america,77768,3,47.25,0.59
INV-26251600118,04/01/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,BACARDI USA INC,56840,6,62.82,2.77
INV-26705500108,04/21/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,phillips beverage,42984,6,90.0,2.77
INV-26244800048,04/01/2020,HY-VEE #4 / WDM,50265,BACARDI USA INC,43125,,148.68,2.37
INV-26273700004,04/02/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,campari america,10890,4,63.12,0.79
INV-26273700266,04/02/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,sazerac company  inc,86888,6,182.34,2.77
INV-26245200053,04/01/2020,HY-VEE #7 / CEDAR RAPIDS,52411,mccormick distilling co.,36904,,64.8,2.37
INV-26660700020,04/20/2020,HY-VEE #7 / CEDAR RAPIDS,52411,brown forman corp.,16396,3,53.1,0.59
INV-26285500055,04/03/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,SAZERAC NORTH AMERICA,30056,12,54.0,2.37
INV-26285500203,04/03/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,BACARDI USA INC,88291,2,60.9,0.02
INV-26705500023,04/21/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,heaven hill brands,18120,2,46.48,0.39
INV-26245200031,04/01/2020,HY-VEE #7 / CEDAR RAPIDS,52411,pernod ricard usa,28086,2,32.98,0.39
INV-26705500018,04/21/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,jim beam brands,16682,2,120.0,0.92
INV-26285500253,04/03/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,SAZERAC COMPANY  INC,89916,4,41.72,0.79
INV-26273700001,04/02/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,heaven hill brands,10550,,121.56,2.37
INV-26915300138,04/29/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,JIM BEAM BRANDS,44516,4,42.0,0.79
INV-26667400001,04/20/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,SAZERAC COMPANY  INC,15818,12,180.0,2.37
INV-26271200012,04/02/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,INFINIUM SPIRITS,27102,6,162.84,1.18
INV-26611300079,04/16/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,E & J GALLO WINERY,5360,3,98.7,1.38
INV-26273700142,04/02/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,heaven hill brands,41670,3,20.25,0.59
INV-26611200010,04/16/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,SAZERAC NORTH AMERICA,57161,12,117.0,5.54
INV-26285500286,04/03/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,GEMINI SPIRITS,66936,4,58.8,0.79
INV-26273700067,04/02/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,jim beam brands,28276,5,9.4,0.13
INV-26273700025,04/02/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,william grant & sons inc,15940,4,90.0,0.79
INV-26243100071,04/01/2020,HY-VEE FOOD STORE / CORALVILLE,52241,PROXIMO,87508,1,33.15,0.01
INV-26273700152,04/02/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,phillips beverage,42984,6,90.0,2.77
INV-26667400069,04/20/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,DIAGEO AMERICAS,68010,2,75.76,0.02
INV-26271400001,04/02/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,OLE SMOKY DISTILLERY LLC,986980,12,180.0,2.37
INV-26628400012,04/17/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,PRESTIGE WINE & SPIRITS GROUP,36591,6,44.58,0.07
INV-26245200162,04/01/2020,HY-VEE #7 / CEDAR RAPIDS,52411,gemini spirits,89496,2,18.0,0.39
INV-26271200109,04/02/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,LAIRD & COMPANY,23626,3,15.75,0.59
INV-26628400123,04/17/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,PROXIMO,14199,,450.0,5.54
INV-26273700047,04/02/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,jim beam brands,22788,,72.0,2.77
INV-26271200084,04/02/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,DIAGEO AMERICAS,5346,2,40.5,0.39
INV-26285500260,04/03/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,"SOVEREIGN BRANDS, LLC",64529,2,55.5,0.39
INV-26628400216,04/17/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,DIAGEO AMERICAS,5633,2,112.5,0.39
INV-26705500051,04/21/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,jim beam brands,28043,4,63.0,0.79
INV-26251600055,04/01/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,LUXCO INC,81196,6,36.0,1.18
INV-26705500136,04/21/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,bacardi usa inc,56840,2,20.94,0.92
INV-26705500021,04/21/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,heaven hill brands,17958,6,139.5,2.77
INV-26244800101,04/01/2020,HY-VEE #4 / WDM,50265a,WILLIAM GRANT & SONS INC,5159,6,261.0,1.18
INV-26628400221,04/17/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,JIM BEAM BRANDS,5596,3,70.83,0.59
INV-26273700138,04/02/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,mccormick distilling co.,41019,,31.5,0.59
INV-26628400062,04/17/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,SAZERAC NORTH AMERICA,73986,12,108.0,2.37
INV-26273700014,04/02/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,sazerac company  inc,12888,6,80.82,2.77
INV-26628400251,04/17/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,JIM BEAM BRANDS,16906,3,191.25,0.59
INV-26705500118,04/21/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,jim beam brands,44456,2,21.0,0.39
INV-26244800068,04/01/2020,HY-VEE #4 / WDM,50265,PROXIMO,89198,6,189.0,2.77
INV-26660700031,04/20/2020,HY-VEE #7 / CEDAR RAPIDS,52411,infinium spirits,26726,6,157.5,1.18
INV-26271200170,04/02/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,DIAGEO AMERICAS,25604,1,5.25,0.09
INV-26273700010,04/02/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,heaven hill brands,11773,48,112.32,2.53
INV-26271200168,04/02/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,DIAGEO AMERICAS,37994,2,14.26,0.19
INV-26243100018,04/01/2020,HY-VEE FOOD STORE / CORALVILLE,52241,PERNOD RICARD USA,32233,5,14.95,0.26
INV-26271200077,04/02/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,JIM BEAM BRANDS,73456,2,19.5,0.39
INV-26244800126,04/01/2020,HY-VEE #4 / WDM,50265a,COOPER SPIRITS INTERNATIONAL,74740,6,118.56,1.18
INV-26285500200,04/03/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,PRESTIGE WINE & SPIRITS GROUP,75224,2,14.52,0.02
INV-26611300066,04/16/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,LUXCO INC,84456,2,15.0,0.39
INV-26611300177,04/16/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,LAIRD & COMPANY,35916,2,10.12,0.39
INV-26628400218,04/17/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,WILLIAM GRANT & SONS INC,15913,2,49.5,0.39
INV-26245200016,04/01/2020,HY-VEE #7 / CEDAR RAPIDS,52411,heaven hill brands,17916,6,135.0,1.18
INV-26245200108,04/01/2020,HY-VEE #7 / CEDAR RAPIDS,52411,constellation brands inc,53214,2,9.66,0.19
INV-26285500030,04/03/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,MCCORMICK DISTILLING CO.,36908,18,201.78,8.32
INV-26285500325,04/03/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,WILLIAM GRANT & SONS INC,4356,3,153.0,0.59
INV-26244800116,04/01/2020,HY-VEE #4 / WDM,50265,JIM BEAM BRANDS,19112,6,121.5,1.18
INV-26285500009,04/03/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,WILLIAM GRANT & SONS INC,34759,6,166.5,2.77
INV-26664200071,04/20/2020,HY-VEE #4 / WDM,50265,BROWN FORMAN CORP.,64676,6,171.72,1.18
INV-26273700050,04/02/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,diageo americas,25606,,45.0,0.79
INV-26628400117,04/17/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,LUXCO INC,36306,12,60.12,2.37
INV-26244800009,04/01/2020,HY-VEE #4 / WDM,50265,PROXIMO,58875,,1192.32,33.28
